unit,start_date,value_MW
DAMPIERRE-1,2024-06-12T17:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T18:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T19:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T20:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T21:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T22:00:00+02:00,-13
DAMPIERRE-1,2024-06-12T23:00:00+02:00,-13
DAMPIERRE-2,2024-06-12T00:00:00+02:00,895
DAMPIERRE-2,2024-06-12T01:00:00+02:00,896
DAMPIERRE-2,2024-06-12T02:00:00+02:00,897
DAMPIERRE-2,2024-06-12T03:00:00+02:00,898
DAMPIERRE-2,2024-06-12T04:00:00+02:00,899
DAMPIERRE-2,2024-06-12T05:00:00+02:00,900
DAMPIERRE-2,2024-06-12T06:00:00+02:00,900
DAMPIERRE-2,2024-06-12T07:00:00+02:00,899
DAMPIERRE-2,2024-06-12T08:00:00+02:00,897
DAMPIERRE-2,2024-06-12T09:00:00+02:00,895
DAMPIERRE-2,2024-06-12T10:00:00+02:00,895
DAMPIERRE-2,2024-06-12T11:00:00+02:00,895
DAMPIERRE-2,2024-06-12T12:00:00+02:00,895
DAMPIERRE-2,2024-06-12T13:00:00+02:00,894
DAMPIERRE-2,2024-06-12T14:00:00+02:00,893
DAMPIERRE-2,2024-06-12T15:00:00+02:00,892
DAMPIERRE-2,2024-06-12T16:00:00+02:00,891
DAMPIERRE-2,2024-06-12T17:00:00+02:00,891
DAMPIERRE-2,2024-06-12T18:00:00+02:00,891
DAMPIERRE-2,2024-06-12T19:00:00+02:00,890
DAMPIERRE-2,2024-06-12T20:00:00+02:00,891
DAMPIERRE-2,2024-06-12T21:00:00+02:00,891
DAMPIERRE-2,2024-06-12T22:00:00+02:00,892
DAMPIERRE-2,2024-06-12T23:00:00+02:00,892
TRICASTIN-1,2024-06-12T00:00:00+02:00,886
TRICASTIN-1,2024-06-12T01:00:00+02:00,883
TRICASTIN-1,2024-06-12T02:00:00+02:00,882
TRICASTIN-1,2024-06-12T03:00:00+02:00,883
TRICASTIN-1,2024-06-12T04:00:00+02:00,883
TRICASTIN-1,2024-06-12T05:00:00+02:00,884
TRICASTIN-1,2024-06-12T06:00:00+02:00,884
TRICASTIN-1,2024-06-12T07:00:00+02:00,884
TRICASTIN-1,2024-06-12T08:00:00+02:00,885
TRICASTIN-1,2024-06-12T09:00:00+02:00,885
TRICASTIN-1,2024-06-12T10:00:00+02:00,885
TRICASTIN-1,2024-06-12T11:00:00+02:00,884
TRICASTIN-1,2024-06-12T12:00:00+02:00,884
TRICASTIN-1,2024-06-12T13:00:00+02:00,884
TRICASTIN-1,2024-06-12T14:00:00+02:00,883
TRICASTIN-1,2024-06-12T15:00:00+02:00,884
TRICASTIN-1,2024-06-12T16:00:00+02:00,884
TRICASTIN-1,2024-06-12T17:00:00+02:00,883
TRICASTIN-1,2024-06-12T18:00:00+02:00,882
TRICASTIN-1,2024-06-12T19:00:00+02:00,882
TRICASTIN-1,2024-06-12T20:00:00+02:00,883
TRICASTIN-1,2024-06-12T21:00:00+02:00,883
TRICASTIN-1,2024-06-12T22:00:00+02:00,884
TRICASTIN-1,2024-06-12T23:00:00+02:00,884
TRICASTIN-2,2024-06-12T00:00:00+02:00,-26
TRICASTIN-2,2024-06-12T01:00:00+02:00,-26
TRICASTIN-2,2024-06-12T02:00:00+02:00,-27
TRICASTIN-2,2024-06-12T03:00:00+02:00,-27
TRICASTIN-2,2024-06-12T04:00:00+02:00,-27
TRICASTIN-2,2024-06-12T05:00:00+02:00,-27
TRICASTIN-2,2024-06-12T06:00:00+02:00,-27
TRICASTIN-2,2024-06-12T07:00:00+02:00,-27
TRICASTIN-2,2024-06-12T08:00:00+02:00,-27
TRICASTIN-2,2024-06-12T09:00:00+02:00,-27
TRICASTIN-2,2024-06-12T10:00:00+02:00,-27
TRICASTIN-2,2024-06-12T11:00:00+02:00,-27
TRICASTIN-2,2024-06-12T12:00:00+02:00,-27
TRICASTIN-2,2024-06-12T13:00:00+02:00,-27
TRICASTIN-2,2024-06-12T14:00:00+02:00,-27
TRICASTIN-2,2024-06-12T15:00:00+02:00,-27
TRICASTIN-2,2024-06-12T16:00:00+02:00,-28
TRICASTIN-2,2024-06-12T17:00:00+02:00,-28
TRICASTIN-2,2024-06-12T18:00:00+02:00,-28
TRICASTIN-2,2024-06-12T19:00:00+02:00,-28
TRICASTIN-2,2024-06-12T20:00:00+02:00,-28
TRICASTIN-2,2024-06-12T21:00:00+02:00,-28
TRICASTIN-2,2024-06-12T22:00:00+02:00,-28
TRICASTIN-2,2024-06-12T23:00:00+02:00,-27
BUGEY-2,2024-06-22T00:00:00+02:00,887
BUGEY-2,2024-06-22T01:00:00+02:00,887
BUGEY-2,2024-06-22T02:00:00+02:00,888
BUGEY-2,2024-06-22T03:00:00+02:00,888
BUGEY-2,2024-06-22T04:00:00+02:00,888
BUGEY-2,2024-06-22T05:00:00+02:00,888
BUGEY-2,2024-06-22T06:00:00+02:00,889
BUGEY-2,2024-06-22T07:00:00+02:00,889
BUGEY-2,2024-06-22T08:00:00+02:00,889
BUGEY-2,2024-06-22T09:00:00+02:00,890
BUGEY-2,2024-06-22T10:00:00+02:00,890
BUGEY-2,2024-06-22T11:00:00+02:00,890
BUGEY-2,2024-06-22T12:00:00+02:00,889
BUGEY-2,2024-06-22T13:00:00+02:00,888
BUGEY-2,2024-06-22T14:00:00+02:00,887
BUGEY-2,2024-06-22T15:00:00+02:00,887
BUGEY-2,2024-06-22T16:00:00+02:00,888
BUGEY-2,2024-06-22T17:00:00+02:00,888
BUGEY-2,2024-06-22T18:00:00+02:00,888
BUGEY-2,2024-06-22T19:00:00+02:00,888
BUGEY-2,2024-06-22T20:00:00+02:00,889
BUGEY-2,2024-06-22T21:00:00+02:00,889
BUGEY-2,2024-06-22T22:00:00+02:00,890
BUGEY-2,2024-06-22T23:00:00+02:00,890
BUGEY-3,2024-06-22T00:00:00+02:00,-12
BUGEY-3,2024-06-22T01:00:00+02:00,-12
BUGEY-3,2024-06-22T02:00:00+02:00,-12
BUGEY-3,2024-06-22T03:00:00+02:00,-12
BUGEY-3,2024-06-22T04:00:00+02:00,-11
BUGEY-3,2024-06-22T05:00:00+02:00,-11
BUGEY-3,2024-06-22T06:00:00+02:00,-11
BUGEY-3,2024-06-22T07:00:00+02:00,-11
BUGEY-3,2024-06-22T08:00:00+02:00,-11
BUGEY-3,2024-06-22T09:00:00+02:00,-11
BUGEY-3,2024-06-22T10:00:00+02:00,-12
BUGEY-3,2024-06-22T11:00:00+02:00,-12
BUGEY-3,2024-06-22T12:00:00+02:00,-12
BUGEY-3,2024-06-22T13:00:00+02:00,-12
BUGEY-3,2024-06-22T14:00:00+02:00,-12
BUGEY-3,2024-06-22T15:00:00+02:00,-12
BUGEY-3,2024-06-22T16:00:00+02:00,-12
BUGEY-3,2024-06-22T17:00:00+02:00,-12
BUGEY-3,2024-06-22T18:00:00+02:00,-12
BUGEY-3,2024-06-22T19:00:00+02:00,-12
BUGEY-3,2024-06-22T20:00:00+02:00,-12
BUGEY-3,2024-06-22T21:00:00+02:00,-12
BUGEY-3,2024-06-22T22:00:00+02:00,-12
BUGEY-3,2024-06-22T23:00:00+02:00,-12
BUGEY-4,2024-06-22T00:00:00+02:00,-19
BUGEY-4,2024-06-22T01:00:00+02:00,-19
BUGEY-4,2024-06-22T02:00:00+02:00,-19
BUGEY-4,2024-06-22T03:00:00+02:00,-19
BUGEY-4,2024-06-22T04:00:00+02:00,-19
BUGEY-4,2024-06-22T05:00:00+02:00,-20
BUGEY-4,2024-06-22T06:00:00+02:00,-20
BUGEY-4,2024-06-22T07:00:00+02:00,-20
BUGEY-4,2024-06-22T08:00:00+02:00,-20
BUGEY-4,2024-06-22T09:00:00+02:00,-20
BUGEY-4,2024-06-22T10:00:00+02:00,-20
BUGEY-4,2024-06-22T11:00:00+02:00,-20
BUGEY-4,2024-06-22T12:00:00+02:00,-20
BUGEY-4,2024-06-22T13:00:00+02:00,-20
BUGEY-4,2024-06-22T14:00:00+02:00,-20
BUGEY-4,2024-06-22T15:00:00+02:00,-20
BUGEY-4,2024-06-22T16:00:00+02:00,-26
BUGEY-4,2024-06-22T17:00:00+02:00,-31
BUGEY-4,2024-06-22T18:00:00+02:00,-30
BUGEY-4,2024-06-22T19:00:00+02:00,-30
BUGEY-4,2024-06-22T20:00:00+02:00,-32
BUGEY-4,2024-06-22T21:00:00+02:00,-31
BUGEY-4,2024-06-22T22:00:00+02:00,-31
BUGEY-4,2024-06-22T23:00:00+02:00,-31
BUGEY-5,2024-06-22T00:00:00+02:00,-40
BUGEY-5,2024-06-22T01:00:00+02:00,-40
BUGEY-5,2024-06-22T02:00:00+02:00,-39
BUGEY-5,2024-06-22T03:00:00+02:00,-39
BUGEY-5,2024-06-22T04:00:00+02:00,-39
BUGEY-5,2024-06-22T05:00:00+02:00,-39
BUGEY-5,2024-06-22T06:00:00+02:00,-39
BUGEY-5,2024-06-22T07:00:00+02:00,-39
BUGEY-5,2024-06-22T08:00:00+02:00,-40
BUGEY-5,2024-06-22T09:00:00+02:00,-41
BUGEY-5,2024-06-22T10:00:00+02:00,-41
BUGEY-5,2024-06-22T11:00:00+02:00,-39
BUGEY-5,2024-06-22T12:00:00+02:00,-41
BUGEY-5,2024-06-22T13:00:00+02:00,-41
BUGEY-5,2024-06-22T14:00:00+02:00,-41
BUGEY-5,2024-06-22T15:00:00+02:00,-41
BUGEY-5,2024-06-22T16:00:00+02:00,-41
BUGEY-5,2024-06-22T17:00:00+02:00,-41
BUGEY-5,2024-06-22T18:00:00+02:00,-41
BUGEY-5,2024-06-22T19:00:00+02:00,-42
BUGEY-5,2024-06-22T20:00:00+02:00,-41
BUGEY-5,2024-06-22T21:00:00+02:00,-41
BUGEY-5,2024-06-22T22:00:00+02:00,-42
BUGEY-5,2024-06-22T23:00:00+02:00,-42
GRAVELINES-1,2024-06-22T00:00:00+02:00,892
GRAVELINES-1,2024-06-22T01:00:00+02:00,892
GRAVELINES-1,2024-06-22T02:00:00+02:00,891
GRAVELINES-1,2024-06-22T03:00:00+02:00,891
GRAVELINES-1,2024-06-22T04:00:00+02:00,890
GRAVELINES-1,2024-06-22T05:00:00+02:00,889
GRAVELINES-1,2024-06-22T06:00:00+02:00,887
GRAVELINES-1,2024-06-22T07:00:00+02:00,885
GRAVELINES-1,2024-06-22T08:00:00+02:00,885
GRAVELINES-1,2024-06-22T09:00:00+02:00,886
GRAVELINES-1,2024-06-22T10:00:00+02:00,887
GRAVELINES-1,2024-06-22T11:00:00+02:00,889
GRAVELINES-1,2024-06-22T12:00:00+02:00,890
GRAVELINES-1,2024-06-22T13:00:00+02:00,890
GRAVELINES-1,2024-06-22T14:00:00+02:00,890
GRAVELINES-1,2024-06-22T15:00:00+02:00,890
GRAVELINES-1,2024-06-22T16:00:00+02:00,888
GRAVELINES-1,2024-06-22T17:00:00+02:00,887
GRAVELINES-1,2024-06-22T18:00:00+02:00,885
GRAVELINES-1,2024-06-22T19:00:00+02:00,883
GRAVELINES-1,2024-06-22T20:00:00+02:00,882
GRAVELINES-1,2024-06-22T21:00:00+02:00,882
GRAVELINES-1,2024-06-22T22:00:00+02:00,884
GRAVELINES-1,2024-06-22T23:00:00+02:00,887
GRAVELINES-2,2024-06-22T00:00:00+02:00,898
GRAVELINES-2,2024-06-22T01:00:00+02:00,898
GRAVELINES-2,2024-06-22T02:00:00+02:00,898
GRAVELINES-2,2024-06-22T03:00:00+02:00,897
GRAVELINES-2,2024-06-22T04:00:00+02:00,896
GRAVELINES-2,2024-06-22T05:00:00+02:00,895
GRAVELINES-2,2024-06-22T06:00:00+02:00,894
GRAVELINES-2,2024-06-22T07:00:00+02:00,893
GRAVELINES-2,2024-06-22T08:00:00+02:00,892
GRAVELINES-2,2024-06-22T09:00:00+02:00,893
GRAVELINES-2,2024-06-22T10:00:00+02:00,885
GRAVELINES-2,2024-06-22T11:00:00+02:00,304
GRAVELINES-2,2024-06-22T12:00:00+02:00,169
GRAVELINES-2,2024-06-22T13:00:00+02:00,169
GRAVELINES-2,2024-06-22T14:00:00+02:00,169
GRAVELINES-2,2024-06-22T15:00:00+02:00,174
GRAVELINES-2,2024-06-22T16:00:00+02:00,175
GRAVELINES-2,2024-06-22T17:00:00+02:00,448
GRAVELINES-2,2024-06-22T18:00:00+02:00,857
GRAVELINES-2,2024-06-22T19:00:00+02:00,871
GRAVELINES-2,2024-06-22T20:00:00+02:00,881
GRAVELINES-2,2024-06-22T21:00:00+02:00,887
GRAVELINES-2,2024-06-22T22:00:00+02:00,889
GRAVELINES-2,2024-06-22T23:00:00+02:00,891
GRAVELINES-3,2024-06-22T00:00:00+02:00,-34
GRAVELINES-3,2024-06-22T01:00:00+02:00,-34
GRAVELINES-3,2024-06-22T02:00:00+02:00,-34
GRAVELINES-3,2024-06-22T03:00:00+02:00,-34
GRAVELINES-3,2024-06-22T04:00:00+02:00,-34
GRAVELINES-3,2024-06-22T05:00:00+02:00,-34
GRAVELINES-3,2024-06-22T06:00:00+02:00,-34
GRAVELINES-3,2024-06-22T07:00:00+02:00,-35
GRAVELINES-3,2024-06-22T08:00:00+02:00,-35
GRAVELINES-3,2024-06-22T09:00:00+02:00,-35
GRAVELINES-3,2024-06-22T10:00:00+02:00,-35
GRAVELINES-3,2024-06-22T11:00:00+02:00,-34
GRAVELINES-3,2024-06-22T12:00:00+02:00,-34
GRAVELINES-3,2024-06-22T13:00:00+02:00,-34
GRAVELINES-3,2024-06-22T14:00:00+02:00,-33
GRAVELINES-3,2024-06-22T15:00:00+02:00,-33
GRAVELINES-3,2024-06-22T16:00:00+02:00,-33
GRAVELINES-3,2024-06-22T17:00:00+02:00,-33
GRAVELINES-3,2024-06-22T18:00:00+02:00,-33
GRAVELINES-3,2024-06-22T19:00:00+02:00,-33
GRAVELINES-3,2024-06-22T20:00:00+02:00,-33
GRAVELINES-3,2024-06-22T21:00:00+02:00,-33
GRAVELINES-3,2024-06-22T22:00:00+02:00,-33
GRAVELINES-3,2024-06-22T23:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T00:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T01:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T02:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T03:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T04:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T05:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T06:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T07:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T08:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T09:00:00+02:00,-34
DAMPIERRE-1,2024-06-22T10:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T11:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T12:00:00+02:00,-34
DAMPIERRE-1,2024-06-22T13:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T14:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T15:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T16:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T17:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T18:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T19:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T20:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T21:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T22:00:00+02:00,-33
DAMPIERRE-1,2024-06-22T23:00:00+02:00,-33
DAMPIERRE-2,2024-06-22T00:00:00+02:00,873
DAMPIERRE-2,2024-06-22T01:00:00+02:00,862
DAMPIERRE-2,2024-06-22T02:00:00+02:00,852
DAMPIERRE-2,2024-06-22T03:00:00+02:00,846
DAMPIERRE-2,2024-06-22T04:00:00+02:00,745
DAMPIERRE-2,2024-06-22T05:00:00+02:00,224
DAMPIERRE-2,2024-06-22T06:00:00+02:00,219
DAMPIERRE-2,2024-06-22T07:00:00+02:00,597
DAMPIERRE-2,2024-06-22T08:00:00+02:00,854
DAMPIERRE-2,2024-06-22T09:00:00+02:00,856
DAMPIERRE-2,2024-06-22T10:00:00+02:00,377
DAMPIERRE-2,2024-06-22T11:00:00+02:00,180
DAMPIERRE-2,2024-06-22T12:00:00+02:00,180
DAMPIERRE-2,2024-06-22T13:00:00+02:00,180
DAMPIERRE-2,2024-06-22T14:00:00+02:00,180
DAMPIERRE-2,2024-06-22T15:00:00+02:00,180
DAMPIERRE-2,2024-06-22T16:00:00+02:00,180
DAMPIERRE-2,2024-06-22T17:00:00+02:00,606
DAMPIERRE-2,2024-06-22T18:00:00+02:00,849
DAMPIERRE-2,2024-06-22T19:00:00+02:00,858
DAMPIERRE-2,2024-06-22T20:00:00+02:00,856
DAMPIERRE-2,2024-06-22T21:00:00+02:00,869
DAMPIERRE-2,2024-06-22T22:00:00+02:00,857
DAMPIERRE-2,2024-06-22T23:00:00+02:00,858
TRICASTIN-1,2024-06-22T00:00:00+02:00,829
TRICASTIN-1,2024-06-22T01:00:00+02:00,824
TRICASTIN-1,2024-06-22T02:00:00+02:00,807
TRICASTIN-1,2024-06-22T03:00:00+02:00,796
TRICASTIN-1,2024-06-22T04:00:00+02:00,505
TRICASTIN-1,2024-06-22T05:00:00+02:00,266
TRICASTIN-1,2024-06-22T06:00:00+02:00,259
TRICASTIN-1,2024-06-22T07:00:00+02:00,224
TRICASTIN-1,2024-06-22T08:00:00+02:00,233
TRICASTIN-1,2024-06-22T09:00:00+02:00,236
TRICASTIN-1,2024-06-22T10:00:00+02:00,181
TRICASTIN-1,2024-06-22T11:00:00+02:00,179
TRICASTIN-1,2024-06-22T12:00:00+02:00,178
TRICASTIN-1,2024-06-22T13:00:00+02:00,178
TRICASTIN-1,2024-06-22T14:00:00+02:00,178
TRICASTIN-1,2024-06-22T15:00:00+02:00,178
TRICASTIN-1,2024-06-22T16:00:00+02:00,178
TRICASTIN-1,2024-06-22T17:00:00+02:00,195
TRICASTIN-1,2024-06-22T18:00:00+02:00,230
TRICASTIN-1,2024-06-22T19:00:00+02:00,730
TRICASTIN-1,2024-06-22T20:00:00+02:00,814
TRICASTIN-1,2024-06-22T21:00:00+02:00,843
TRICASTIN-1,2024-06-22T22:00:00+02:00,819
TRICASTIN-1,2024-06-22T23:00:00+02:00,815
TRICASTIN-2,2024-06-22T00:00:00+02:00,919
TRICASTIN-2,2024-06-22T01:00:00+02:00,919
TRICASTIN-2,2024-06-22T02:00:00+02:00,919
TRICASTIN-2,2024-06-22T03:00:00+02:00,920
TRICASTIN-2,2024-06-22T04:00:00+02:00,920
TRICASTIN-2,2024-06-22T05:00:00+02:00,920
TRICASTIN-2,2024-06-22T06:00:00+02:00,920
TRICASTIN-2,2024-06-22T07:00:00+02:00,919
TRICASTIN-2,2024-06-22T08:00:00+02:00,920
TRICASTIN-2,2024-06-22T09:00:00+02:00,920
TRICASTIN-2,2024-06-22T10:00:00+02:00,920
TRICASTIN-2,2024-06-22T11:00:00+02:00,920
TRICASTIN-2,2024-06-22T12:00:00+02:00,920
TRICASTIN-2,2024-06-22T13:00:00+02:00,920
TRICASTIN-2,2024-06-22T14:00:00+02:00,920
TRICASTIN-2,2024-06-22T15:00:00+02:00,920
TRICASTIN-2,2024-06-22T16:00:00+02:00,920
TRICASTIN-2,2024-06-22T17:00:00+02:00,920
TRICASTIN-2,2024-06-22T18:00:00+02:00,919
TRICASTIN-2,2024-06-22T19:00:00+02:00,920
TRICASTIN-2,2024-06-22T20:00:00+02:00,920
TRICASTIN-2,2024-06-22T21:00:00+02:00,920
TRICASTIN-2,2024-06-22T22:00:00+02:00,920
TRICASTIN-2,2024-06-22T23:00:00+02:00,920
BUGEY-2,2024-08-13T00:00:00+02:00,-36
BUGEY-2,2024-08-13T01:00:00+02:00,-36
BUGEY-2,2024-08-13T02:00:00+02:00,-36
BUGEY-2,2024-08-13T03:00:00+02:00,-35
BUGEY-2,2024-08-13T04:00:00+02:00,-35
BUGEY-2,2024-08-13T05:00:00+02:00,-35
BUGEY-2,2024-08-13T06:00:00+02:00,-35
BUGEY-2,2024-08-13T07:00:00+02:00,-35
BUGEY-2,2024-08-13T08:00:00+02:00,-35
BUGEY-2,2024-08-13T09:00:00+02:00,-35
BUGEY-2,2024-08-13T10:00:00+02:00,-35
BUGEY-2,2024-08-13T11:00:00+02:00,-35
BUGEY-2,2024-08-13T12:00:00+02:00,-35
BUGEY-2,2024-08-13T13:00:00+02:00,-36
BUGEY-2,2024-08-13T14:00:00+02:00,-36
BUGEY-2,2024-08-13T15:00:00+02:00,-36
BUGEY-2,2024-08-13T16:00:00+02:00,-36
BUGEY-2,2024-08-13T17:00:00+02:00,-36
BUGEY-2,2024-08-13T18:00:00+02:00,-36
BUGEY-2,2024-08-13T19:00:00+02:00,-36
BUGEY-2,2024-08-13T20:00:00+02:00,-36
BUGEY-2,2024-08-13T21:00:00+02:00,-36
BUGEY-2,2024-08-13T22:00:00+02:00,-36
BUGEY-2,2024-08-13T23:00:00+02:00,-36
BUGEY-3,2024-08-13T00:00:00+02:00,-38
BUGEY-3,2024-08-13T01:00:00+02:00,-38
BUGEY-3,2024-08-13T02:00:00+02:00,-38
BUGEY-3,2024-08-13T03:00:00+02:00,-38
BUGEY-3,2024-08-13T04:00:00+02:00,-38
BUGEY-3,2024-08-13T05:00:00+02:00,-38
BUGEY-3,2024-08-13T06:00:00+02:00,-38
BUGEY-3,2024-08-13T07:00:00+02:00,-38
BUGEY-3,2024-08-13T08:00:00+02:00,-37
BUGEY-3,2024-08-13T09:00:00+02:00,-38
BUGEY-3,2024-08-13T10:00:00+02:00,-37
BUGEY-3,2024-08-13T11:00:00+02:00,-37
BUGEY-3,2024-08-13T12:00:00+02:00,-37
BUGEY-3,2024-08-13T13:00:00+02:00,-35
BUGEY-3,2024-08-13T14:00:00+02:00,-34
BUGEY-3,2024-08-13T15:00:00+02:00,-36
BUGEY-3,2024-08-13T16:00:00+02:00,-37
BUGEY-3,2024-08-13T17:00:00+02:00,-37
BUGEY-3,2024-08-13T18:00:00+02:00,-36
BUGEY-3,2024-08-13T19:00:00+02:00,-36
BUGEY-3,2024-08-13T20:00:00+02:00,-36
BUGEY-3,2024-08-13T21:00:00+02:00,-36
BUGEY-3,2024-08-13T22:00:00+02:00,-36
BUGEY-3,2024-08-13T23:00:00+02:00,-35
BUGEY-4,2024-08-13T00:00:00+02:00,827
BUGEY-4,2024-08-13T01:00:00+02:00,827
BUGEY-4,2024-08-13T02:00:00+02:00,827
BUGEY-4,2024-08-13T03:00:00+02:00,829
BUGEY-4,2024-08-13T04:00:00+02:00,829
BUGEY-4,2024-08-13T05:00:00+02:00,833
BUGEY-4,2024-08-13T06:00:00+02:00,835
BUGEY-4,2024-08-13T07:00:00+02:00,835
BUGEY-4,2024-08-13T08:00:00+02:00,834
BUGEY-4,2024-08-13T09:00:00+02:00,832
BUGEY-4,2024-08-13T10:00:00+02:00,829
BUGEY-4,2024-08-13T11:00:00+02:00,826
BUGEY-4,2024-08-13T12:00:00+02:00,823
BUGEY-4,2024-08-13T13:00:00+02:00,821
BUGEY-4,2024-08-13T14:00:00+02:00,819
BUGEY-4,2024-08-13T15:00:00+02:00,818
BUGEY-4,2024-08-13T16:00:00+02:00,816
BUGEY-4,2024-08-13T17:00:00+02:00,817
BUGEY-4,2024-08-13T18:00:00+02:00,818
BUGEY-4,2024-08-13T19:00:00+02:00,819
BUGEY-4,2024-08-13T20:00:00+02:00,818
BUGEY-4,2024-08-13T21:00:00+02:00,822
BUGEY-4,2024-08-13T22:00:00+02:00,830
BUGEY-4,2024-08-13T23:00:00+02:00,830
BUGEY-5,2024-08-13T00:00:00+02:00,0
BUGEY-5,2024-08-13T01:00:00+02:00,0
BUGEY-5,2024-08-13T02:00:00+02:00,0
BUGEY-5,2024-08-13T03:00:00+02:00,0
BUGEY-5,2024-08-13T04:00:00+02:00,0
BUGEY-5,2024-08-13T05:00:00+02:00,0
BUGEY-5,2024-08-13T06:00:00+02:00,0
BUGEY-5,2024-08-13T07:00:00+02:00,0
BUGEY-5,2024-08-13T08:00:00+02:00,0
BUGEY-5,2024-08-13T09:00:00+02:00,0
BUGEY-5,2024-08-13T10:00:00+02:00,0
BUGEY-5,2024-08-13T11:00:00+02:00,0
BUGEY-5,2024-08-13T12:00:00+02:00,0
BUGEY-5,2024-08-13T13:00:00+02:00,0
BUGEY-5,2024-08-13T14:00:00+02:00,0
BUGEY-5,2024-08-13T15:00:00+02:00,0
BUGEY-5,2024-08-13T16:00:00+02:00,0
BUGEY-5,2024-08-13T17:00:00+02:00,0
BUGEY-5,2024-08-13T18:00:00+02:00,0
BUGEY-5,2024-08-13T19:00:00+02:00,0
BUGEY-5,2024-08-13T20:00:00+02:00,0
BUGEY-5,2024-08-13T21:00:00+02:00,0
BUGEY-5,2024-08-13T22:00:00+02:00,0
BUGEY-5,2024-08-13T23:00:00+02:00,0
GRAVELINES-1,2024-08-13T00:00:00+02:00,867
GRAVELINES-1,2024-08-13T01:00:00+02:00,867
GRAVELINES-1,2024-08-13T02:00:00+02:00,868
GRAVELINES-1,2024-08-13T03:00:00+02:00,871
GRAVELINES-1,2024-08-13T04:00:00+02:00,873
GRAVELINES-1,2024-08-13T05:00:00+02:00,875
GRAVELINES-1,2024-08-13T06:00:00+02:00,875
GRAVELINES-1,2024-08-13T07:00:00+02:00,875
GRAVELINES-1,2024-08-13T08:00:00+02:00,874
GRAVELINES-1,2024-08-13T09:00:00+02:00,874
GRAVELINES-1,2024-08-13T10:00:00+02:00,872
GRAVELINES-1,2024-08-13T11:00:00+02:00,871
GRAVELINES-1,2024-08-13T12:00:00+02:00,869
GRAVELINES-1,2024-08-13T13:00:00+02:00,869
GRAVELINES-1,2024-08-13T14:00:00+02:00,868
GRAVELINES-1,2024-08-13T15:00:00+02:00,869
GRAVELINES-1,2024-08-13T16:00:00+02:00,871
GRAVELINES-1,2024-08-13T17:00:00+02:00,872
GRAVELINES-1,2024-08-13T18:00:00+02:00,873
GRAVELINES-1,2024-08-13T19:00:00+02:00,873
GRAVELINES-1,2024-08-13T20:00:00+02:00,873
GRAVELINES-1,2024-08-13T21:00:00+02:00,872
GRAVELINES-1,2024-08-13T22:00:00+02:00,871
GRAVELINES-1,2024-08-13T23:00:00+02:00,870
GRAVELINES-2,2024-08-13T00:00:00+02:00,878
GRAVELINES-2,2024-08-13T01:00:00+02:00,878
GRAVELINES-2,2024-08-13T02:00:00+02:00,880
GRAVELINES-2,2024-08-13T03:00:00+02:00,881
GRAVELINES-2,2024-08-13T04:00:00+02:00,883
GRAVELINES-2,2024-08-13T05:00:00+02:00,884
GRAVELINES-2,2024-08-13T06:00:00+02:00,884
GRAVELINES-2,2024-08-13T07:00:00+02:00,884
GRAVELINES-2,2024-08-13T08:00:00+02:00,884
GRAVELINES-2,2024-08-13T09:00:00+02:00,883
GRAVELINES-2,2024-08-13T10:00:00+02:00,882
GRAVELINES-2,2024-08-13T11:00:00+02:00,881
GRAVELINES-2,2024-08-13T12:00:00+02:00,880
GRAVELINES-2,2024-08-13T13:00:00+02:00,879
GRAVELINES-2,2024-08-13T14:00:00+02:00,879
GRAVELINES-2,2024-08-13T15:00:00+02:00,879
GRAVELINES-2,2024-08-13T16:00:00+02:00,881
GRAVELINES-2,2024-08-13T17:00:00+02:00,882
GRAVELINES-2,2024-08-13T18:00:00+02:00,883
GRAVELINES-2,2024-08-13T19:00:00+02:00,883
GRAVELINES-2,2024-08-13T20:00:00+02:00,883
GRAVELINES-2,2024-08-13T21:00:00+02:00,882
GRAVELINES-2,2024-08-13T22:00:00+02:00,881
