actual_date,heures,consommation,prevision_j_1,prevision_j,fioul,charbon,gaz,nucleaire,eolien_total,solaire,hydraulique,pompage,bioenergies,ech_physiques,taux_co2,ech_angleterre,ech_espagne,ech_italie,ech_suisse,ech_allemagne_belgique,fioul_tac,fioul_cogen,fioul_autres,gaz_tac,gaz_cogen,gaz_ccg,gaz_autres,hydraulique_fil_de_l_eau,hydraulique_lacs,hydraulique_step_turbinage,bioenergies.1,bio_biomasse,bio_biogaz,stockage_batterie,destockage_batterie,eolien_terrestre,eolien_offshore,month,date,date_only,datetime
2024-02-20,1,47272.0,46500.0,46400.0,90.0,20.0,2855.0,44649.0,2541.0,0.0,6800.0,-6.0,1251.0,-10620.0,26.0,-1731.0,1.0,-3483.0,-2331.0,-2497.0,12.0,65.0,12.0,46.0,573.0,1605.0,631.0,4248.0,2542.0,9.0,517.0,391.0,345.0,0.0,0.0,2360.0,189.0,2,20/02/2024,2024-02-20,2024-02-20 00:00:00
2024-02-20,2,44009.0,43200.0,43400.0,90.0,20.0,1819.0,44467.0,2681.0,0.0,5833.0,-1158.0,1244.0,-10754.0,21.0,-1999.0,416.0,-3305.0,-2385.0,-3153.0,12.0,66.0,12.0,46.0,545.0,607.0,622.0,3863.0,1962.0,8.0,516.0,388.0,341.0,0.0,0.0,2549.0,135.0,2,20/02/2024,2024-02-20,2024-02-20 01:00:00
2024-02-20,3,42861.0,42900.0,42800.0,91.0,20.0,1961.0,44509.0,2737.0,0.0,5401.0,-1617.0,1243.0,-11196.0,22.0,-2000.0,416.0,-3307.0,-2385.0,-3410.0,12.0,67.0,12.0,45.0,543.0,756.0,618.0,3763.0,1663.0,8.0,517.0,388.0,339.0,0.0,0.0,2580.0,164.0,2,20/02/2024,2024-02-20,2024-02-20 02:00:00
2024-02-20,4,41314.0,40400.0,40500.0,90.0,20.0,2164.0,44434.0,2772.0,0.0,5015.0,-2572.0,1229.0,-11445.0,24.0,-1999.0,-1226.0,-3040.0,-2385.0,-3720.0,12.0,66.0,12.0,46.0,542.0,949.0,628.0,3594.0,1420.0,8.0,520.0,371.0,339.0,0.0,0.0,2609.0,162.0,2,20/02/2024,2024-02-20,2024-02-20 03:00:00
2024-02-20,5,39770.0,39500.0,39400.0,90.0,20.0,2249.0,44311.0,2866.0,0.0,4924.0,-2777.0,1245.0,-12806.0,24.0,-1999.0,-1632.0,-3040.0,-2385.0,-3673.0,12.0,66.0,12.0,42.0,544.0,1043.0,626.0,3583.0,1332.0,8.0,513.0,393.0,339.0,0.0,0.0,2719.0,156.0,2,20/02/2024,2024-02-20,2024-02-20 04:00:00
2024-02-20,6,41749.0,41800.0,42100.0,91.0,20.0,2344.0,44435.0,2904.0,0.0,5067.0,-1422.0,1230.0,-12720.0,25.0,-2000.0,-1590.0,-3040.0,-2385.0,-3327.0,12.0,67.0,12.0,41.0,575.0,1111.0,626.0,3594.0,1454.0,19.0,503.0,389.0,338.0,0.0,0.0,2770.0,137.0,2,20/02/2024,2024-02-20,2024-02-20 05:00:00
2024-02-20,7,46779.0,46800.0,47400.0,90.0,20.0,3226.0,44753.0,2779.0,0.0,6585.0,-341.0,1190.0,-11460.0,28.0,-2000.0,-671.0,-3040.0,-2385.0,-3201.0,12.0,66.0,12.0,44.0,587.0,1961.0,634.0,4215.0,2361.0,9.0,477.0,380.0,335.0,0.0,0.0,2621.0,158.0,2,20/02/2024,2024-02-20,2024-02-20 06:00:00
2024-02-20,8,52935.0,51500.0,53200.0,90.0,20.0,4469.0,44917.0,2788.0,4.0,10888.0,-6.0,1198.0,-11313.0,32.0,-1126.0,-234.0,-3731.0,-2385.0,-3813.0,12.0,66.0,12.0,51.0,596.0,3177.0,645.0,5007.0,4367.0,1514.0,473.0,386.0,338.0,0.0,0.0,2642.0,150.0,2,20/02/2024,2024-02-20,2024-02-20 07:00:00
2024-02-20,9,55773.0,54100.0,55500.0,91.0,20.0,4648.0,44919.0,2654.0,722.0,12011.0,-6.0,1216.0,-10273.0,32.0,-1655.0,1304.0,-3687.0,-2385.0,-3439.0,12.0,67.0,12.0,55.0,610.0,3345.0,666.0,5218.0,4508.0,2286.0,482.0,392.0,342.0,0.0,0.0,2566.0,88.0,2,20/02/2024,2024-02-20,2024-02-20 08:00:00
2024-02-20,10,57191.0,55900.0,56600.0,91.0,20.0,4374.0,44969.0,2422.0,2932.0,11322.0,-60.0,1189.0,-9253.0,31.0,-1939.0,1800.0,-2617.0,-2385.0,-3631.0,12.0,66.0,13.0,53.0,611.0,3046.0,671.0,5176.0,4075.0,2090.0,471.0,386.0,332.0,0.0,0.0,2342.0,91.0,2,20/02/2024,2024-02-20,2024-02-20 09:00:00
2024-02-20,11,57301.0,55900.0,56800.0,90.0,20.0,4593.0,44944.0,1864.0,5257.0,9651.0,-47.0,1173.0,-8466.0,32.0,-2000.0,816.0,-2279.0,-2385.0,-1573.0,12.0,65.0,13.0,59.0,653.0,3220.0,665.0,4734.0,3338.0,1580.0,457.0,387.0,335.0,0.0,0.0,1774.0,89.0,2,20/02/2024,2024-02-20,2024-02-20 10:00:00
2024-02-20,12,57408.0,56100.0,56700.0,90.0,19.0,4311.0,44889.0,1395.0,7128.0,6918.0,-8.0,1177.0,-7781.0,31.0,-1972.0,900.0,-2119.0,-2385.0,-1568.0,12.0,64.0,14.0,63.0,716.0,2895.0,668.0,4116.0,2438.0,755.0,457.0,384.0,337.0,0.0,0.0,1305.0,101.0,2,20/02/2024,2024-02-20,2024-02-20 11:00:00
2024-02-20,13,58016.0,57000.0,57800.0,89.0,19.0,4146.0,44944.0,1366.0,8284.0,6530.0,-244.0,1172.0,-7830.0,29.0,-1763.0,900.0,-2587.0,-2355.0,-1713.0,12.0,63.0,14.0,64.0,697.0,2737.0,671.0,3938.0,2521.0,97.0,450.0,379.0,345.0,0.0,0.0,1241.0,125.0,2,20/02/2024,2024-02-20,2024-02-20 12:00:00
2024-02-20,14,58137.0,57200.0,57500.0,88.0,20.0,4266.0,44961.0,1370.0,8533.0,6423.0,-318.0,1187.0,-8146.0,30.0,-2000.0,695.0,-2824.0,-2385.0,-2802.0,12.0,63.0,13.0,64.0,667.0,2870.0,667.0,3965.0,2452.0,9.0,453.0,389.0,345.0,0.0,0.0,1236.0,134.0,2,20/02/2024,2024-02-20,2024-02-20 13:00:00
2024-02-20,15,55761.0,54400.0,54800.0,86.0,20.0,4309.0,44924.0,1330.0,8179.0,6348.0,-667.0,1189.0,-9701.0,31.0,-2000.0,107.0,-2824.0,-2385.0,-2667.0,12.0,61.0,14.0,62.0,695.0,2896.0,666.0,3973.0,2366.0,8.0,463.0,390.0,344.0,0.0,0.0,1221.0,116.0,2,20/02/2024,2024-02-20,2024-02-20 14:00:00
2024-02-20,16,53509.0,52800.0,53400.0,89.0,20.0,4738.0,44835.0,1543.0,6370.0,6462.0,-653.0,1189.0,-10215.0,34.0,-2000.0,1444.0,-3776.0,-2385.0,-3381.0,12.0,60.0,17.0,64.0,696.0,3333.0,659.0,4248.0,2206.0,8.0,466.0,381.0,345.0,0.0,0.0,1409.0,133.0,2,20/02/2024,2024-02-20,2024-02-20 15:00:00
2024-02-20,17,52200.0,51600.0,51700.0,90.0,20.0,5308.0,44861.0,1863.0,3645.0,7103.0,-134.0,1196.0,-10576.0,38.0,-2000.0,1174.0,-4208.0,-2385.0,-3410.0,12.0,60.0,18.0,57.0,693.0,3881.0,680.0,4550.0,2471.0,82.0,466.0,385.0,345.0,0.0,0.0,1692.0,171.0,2,20/02/2024,2024-02-20,2024-02-20 16:00:00
2024-02-20,18,52470.0,51500.0,52800.0,84.0,20.0,5966.0,44822.0,2425.0,1006.0,9026.0,-6.0,1197.0,-11202.0,41.0,-2000.0,934.0,-3868.0,-2385.0,-4116.0,12.0,59.0,13.0,57.0,712.0,4506.0,690.0,4834.0,3433.0,759.0,469.0,382.0,348.0,0.0,0.0,2228.0,197.0,2,20/02/2024,2024-02-20,2024-02-20 17:00:00
2024-02-20,19,57241.0,56600.0,57500.0,97.0,20.0,6074.0,44882.0,2924.0,20.0,12009.0,-5.0,1202.0,-9731.0,39.0,-2000.0,1792.0,-2799.0,-2385.0,-4076.0,26.0,58.0,12.0,79.0,734.0,4618.0,688.0,5245.0,4410.0,2359.0,477.0,375.0,351.0,0.0,0.0,2800.0,174.0,2,20/02/2024,2024-02-20,2024-02-20 18:00:00
2024-02-20,20,59252.0,58200.0,59300.0,810.0,20.0,6088.0,45023.0,3181.0,1.0,13104.0,-5.0,1204.0,-9697.0,46.0,-1902.0,367.0,-2799.0,-2384.0,-2791.0,739.0,58.0,13.0,256.0,827.0,4344.0,688.0,5521.0,4732.0,2851.0,478.0,376.0,350.0,0.0,0.0,3063.0,124.0,2,20/02/2024,2024-02-20,2024-02-20 19:00:00
2024-02-20,21,57741.0,55000.0,56300.0,816.0,20.0,5933.0,45093.0,3167.0,0.0,12120.0,-5.0,1191.0,-10313.0,46.0,-2000.0,-2468.0,-2799.0,-2384.0,-2222.0,745.0,59.0,12.0,259.0,828.0,4227.0,689.0,5492.0,4458.0,2331.0,467.0,375.0,349.0,0.0,0.0,3060.0,112.0,2,20/02/2024,2024-02-20,2024-02-20 20:00:00
2024-02-20,22,53411.0,51200.0,52500.0,147.0,21.0,5811.0,45200.0,2921.0,0.0,10742.0,-39.0,1199.0,-12391.0,39.0,-1572.0,-3516.0,-2809.0,-2385.0,-2578.0,75.0,60.0,12.0,76.0,769.0,4397.0,670.0,5274.0,4265.0,1315.0,476.0,375.0,348.0,0.0,0.0,2813.0,111.0,2,20/02/2024,2024-02-20,2024-02-20 21:00:00
2024-02-20,23,50756.0,49500.0,50700.0,84.0,21.0,5625.0,45167.0,2863.0,0.0,8810.0,-62.0,1197.0,-12631.0,39.0,-1378.0,-2767.0,-3288.0,-2373.0,-1094.0,12.0,60.0,12.0,54.0,704.0,4213.0,654.0,4952.0,3462.0,682.0,474.0,375.0,350.0,0.0,0.0,2759.0,105.0,2,20/02/2024,2024-02-20,2024-02-20 22:00:00
2024-02-20,24,51780.0,50900.0,52100.0,84.0,20.0,5793.0,45186.0,2710.0,0.0,8297.0,-5.0,1181.0,-11280.0,40.0,-1028.0,-2817.0,-3297.0,-2385.0,-1098.0,12.0,60.0,12.0,54.0,703.0,4384.0,654.0,4729.0,3096.0,472.0,479.0,353.0,349.0,0.0,0.0,2597.0,118.0,2,20/02/2024,2024-02-20,2024-02-20 23:00:00
2024-02-21,1,47272.0,46500.0,46400.0,90.0,20.0,2855.0,44649.0,2541.0,0.0,6800.0,-6.0,1251.0,-10620.0,26.0,-1731.0,1.0,-3483.0,-2331.0,-2497.0,12.0,65.0,12.0,46.0,573.0,1605.0,631.0,4248.0,2542.0,9.0,517.0,391.0,345.0,0.0,0.0,2360.0,189.0,2,21/02/2024,2024-02-21,2024-02-21 00:00:00
2024-02-21,2,44009.0,43200.0,43400.0,90.0,20.0,1819.0,44467.0,2681.0,0.0,5833.0,-1158.0,1244.0,-10754.0,21.0,-1999.0,416.0,-3305.0,-2385.0,-3153.0,12.0,66.0,12.0,46.0,545.0,607.0,622.0,3863.0,1962.0,8.0,516.0,388.0,341.0,0.0,0.0,2549.0,135.0,2,21/02/2024,2024-02-21,2024-02-21 01:00:00
2024-02-21,3,42861.0,42900.0,42800.0,91.0,20.0,1961.0,44509.0,2737.0,0.0,5401.0,-1617.0,1243.0,-11196.0,22.0,-2000.0,416.0,-3307.0,-2385.0,-3410.0,12.0,67.0,12.0,45.0,543.0,756.0,618.0,3763.0,1663.0,8.0,517.0,388.0,339.0,0.0,0.0,2580.0,164.0,2,21/02/2024,2024-02-21,2024-02-21 02:00:00
2024-02-21,4,41314.0,40400.0,40500.0,90.0,20.0,2164.0,44434.0,2772.0,0.0,5015.0,-2572.0,1229.0,-11445.0,24.0,-1999.0,-1226.0,-3040.0,-2385.0,-3720.0,12.0,66.0,12.0,46.0,542.0,949.0,628.0,3594.0,1420.0,8.0,520.0,371.0,339.0,0.0,0.0,2609.0,162.0,2,21/02/2024,2024-02-21,2024-02-21 03:00:00
2024-02-21,5,39770.0,39500.0,39400.0,90.0,20.0,2249.0,44311.0,2866.0,0.0,4924.0,-2777.0,1245.0,-12806.0,24.0,-1999.0,-1632.0,-3040.0,-2385.0,-3673.0,12.0,66.0,12.0,42.0,544.0,1043.0,626.0,3583.0,1332.0,8.0,513.0,393.0,339.0,0.0,0.0,2719.0,156.0,2,21/02/2024,2024-02-21,2024-02-21 04:00:00
2024-02-21,6,41749.0,41800.0,42100.0,91.0,20.0,2344.0,44435.0,2904.0,0.0,5067.0,-1422.0,1230.0,-12720.0,25.0,-2000.0,-1590.0,-3040.0,-2385.0,-3327.0,12.0,67.0,12.0,41.0,575.0,1111.0,626.0,3594.0,1454.0,19.0,503.0,389.0,338.0,0.0,0.0,2770.0,137.0,2,21/02/2024,2024-02-21,2024-02-21 05:00:00
2024-02-21,7,46779.0,46800.0,47400.0,90.0,20.0,3226.0,44753.0,2779.0,0.0,6585.0,-341.0,1190.0,-11460.0,28.0,-2000.0,-671.0,-3040.0,-2385.0,-3201.0,12.0,66.0,12.0,44.0,587.0,1961.0,634.0,4215.0,2361.0,9.0,477.0,380.0,335.0,0.0,0.0,2621.0,158.0,2,21/02/2024,2024-02-21,2024-02-21 06:00:00
2024-02-21,8,52935.0,51500.0,53200.0,90.0,20.0,4469.0,44917.0,2788.0,4.0,10888.0,-6.0,1198.0,-11313.0,32.0,-1126.0,-234.0,-3731.0,-2385.0,-3813.0,12.0,66.0,12.0,51.0,596.0,3177.0,645.0,5007.0,4367.0,1514.0,473.0,386.0,338.0,0.0,0.0,2642.0,150.0,2,21/02/2024,2024-02-21,2024-02-21 07:00:00
2024-02-21,9,55773.0,54100.0,55500.0,91.0,20.0,4648.0,44919.0,2654.0,722.0,12011.0,-6.0,1216.0,-10273.0,32.0,-1655.0,1304.0,-3687.0,-2385.0,-3439.0,12.0,67.0,12.0,55.0,610.0,3345.0,666.0,5218.0,4508.0,2286.0,482.0,392.0,342.0,0.0,0.0,2566.0,88.0,2,21/02/2024,2024-02-21,2024-02-21 08:00:00
2024-02-21,10,57191.0,55900.0,56600.0,91.0,20.0,4374.0,44969.0,2422.0,2932.0,11322.0,-60.0,1189.0,-9253.0,31.0,-1939.0,1800.0,-2617.0,-2385.0,-3631.0,12.0,66.0,13.0,53.0,611.0,3046.0,671.0,5176.0,4075.0,2090.0,471.0,386.0,332.0,0.0,0.0,2342.0,91.0,2,21/02/2024,2024-02-21,2024-02-21 09:00:00
2024-02-21,11,57301.0,55900.0,56800.0,90.0,20.0,4593.0,44944.0,1864.0,5257.0,9651.0,-47.0,1173.0,-8466.0,32.0,-2000.0,816.0,-2279.0,-2385.0,-1573.0,12.0,65.0,13.0,59.0,653.0,3220.0,665.0,4734.0,3338.0,1580.0,457.0,387.0,335.0,0.0,0.0,1774.0,89.0,2,21/02/2024,2024-02-21,2024-02-21 10:00:00
2024-02-21,12,57408.0,56100.0,56700.0,90.0,19.0,4311.0,44889.0,1395.0,7128.0,6918.0,-8.0,1177.0,-7781.0,31.0,-1972.0,900.0,-2119.0,-2385.0,-1568.0,12.0,64.0,14.0,63.0,716.0,2895.0,668.0,4116.0,2438.0,755.0,457.0,384.0,337.0,0.0,0.0,1305.0,101.0,2,21/02/2024,2024-02-21,2024-02-21 11:00:00
2024-02-21,13,58016.0,57000.0,57800.0,89.0,19.0,4146.0,44944.0,1366.0,8284.0,6530.0,-244.0,1172.0,-7830.0,29.0,-1763.0,900.0,-2587.0,-2355.0,-1713.0,12.0,63.0,14.0,64.0,697.0,2737.0,671.0,3938.0,2521.0,97.0,450.0,379.0,345.0,0.0,0.0,1241.0,125.0,2,21/02/2024,2024-02-21,2024-02-21 12:00:00
2024-02-21,14,58137.0,57200.0,57500.0,88.0,20.0,4266.0,44961.0,1370.0,8533.0,6423.0,-318.0,1187.0,-8146.0,30.0,-2000.0,695.0,-2824.0,-2385.0,-2802.0,12.0,63.0,13.0,64.0,667.0,2870.0,667.0,3965.0,2452.0,9.0,453.0,389.0,345.0,0.0,0.0,1236.0,134.0,2,21/02/2024,2024-02-21,2024-02-21 13:00:00
2024-02-21,15,55761.0,54400.0,54800.0,86.0,20.0,4309.0,44924.0,1330.0,8179.0,6348.0,-667.0,1189.0,-9701.0,31.0,-2000.0,107.0,-2824.0,-2385.0,-2667.0,12.0,61.0,14.0,62.0,695.0,2896.0,666.0,3973.0,2366.0,8.0,463.0,390.0,344.0,0.0,0.0,1221.0,116.0,2,21/02/2024,2024-02-21,2024-02-21 14:00:00
2024-02-21,16,53509.0,52800.0,53400.0,89.0,20.0,4738.0,44835.0,1543.0,6370.0,6462.0,-653.0,1189.0,-10215.0,34.0,-2000.0,1444.0,-3776.0,-2385.0,-3381.0,12.0,60.0,17.0,64.0,696.0,3333.0,659.0,4248.0,2206.0,8.0,466.0,381.0,345.0,0.0,0.0,1409.0,133.0,2,21/02/2024,2024-02-21,2024-02-21 15:00:00
2024-02-21,17,52200.0,51600.0,51700.0,90.0,20.0,5308.0,44861.0,1863.0,3645.0,7103.0,-134.0,1196.0,-10576.0,38.0,-2000.0,1174.0,-4208.0,-2385.0,-3410.0,12.0,60.0,18.0,57.0,693.0,3881.0,680.0,4550.0,2471.0,82.0,466.0,385.0,345.0,0.0,0.0,1692.0,171.0,2,21/02/2024,2024-02-21,2024-02-21 16:00:00
2024-02-21,18,52470.0,51500.0,52800.0,84.0,20.0,5966.0,44822.0,2425.0,1006.0,9026.0,-6.0,1197.0,-11202.0,41.0,-2000.0,934.0,-3868.0,-2385.0,-4116.0,12.0,59.0,13.0,57.0,712.0,4506.0,690.0,4834.0,3433.0,759.0,469.0,382.0,348.0,0.0,0.0,2228.0,197.0,2,21/02/2024,2024-02-21,2024-02-21 17:00:00
2024-02-21,19,57241.0,56600.0,57500.0,97.0,20.0,6074.0,44882.0,2924.0,20.0,12009.0,-5.0,1202.0,-9731.0,39.0,-2000.0,1792.0,-2799.0,-2385.0,-4076.0,26.0,58.0,12.0,79.0,734.0,4618.0,688.0,5245.0,4410.0,2359.0,477.0,375.0,351.0,0.0,0.0,2800.0,174.0,2,21/02/2024,2024-02-21,2024-02-21 18:00:00
2024-02-21,20,59252.0,58200.0,59300.0,810.0,20.0,6088.0,45023.0,3181.0,1.0,13104.0,-5.0,1204.0,-9697.0,46.0,-1902.0,367.0,-2799.0,-2384.0,-2791.0,739.0,58.0,13.0,256.0,827.0,4344.0,688.0,5521.0,4732.0,2851.0,478.0,376.0,350.0,0.0,0.0,3063.0,124.0,2,21/02/2024,2024-02-21,2024-02-21 19:00:00
2024-02-21,21,57741.0,55000.0,56300.0,816.0,20.0,5933.0,45093.0,3167.0,0.0,12120.0,-5.0,1191.0,-10313.0,46.0,-2000.0,-2468.0,-2799.0,-2384.0,-2222.0,745.0,59.0,12.0,259.0,828.0,4227.0,689.0,5492.0,4458.0,2331.0,467.0,375.0,349.0,0.0,0.0,3060.0,112.0,2,21/02/2024,2024-02-21,2024-02-21 20:00:00
2024-02-21,22,53411.0,51200.0,52500.0,147.0,21.0,5811.0,45200.0,2921.0,0.0,10742.0,-39.0,1199.0,-12391.0,39.0,-1572.0,-3516.0,-2809.0,-2385.0,-2578.0,75.0,60.0,12.0,76.0,769.0,4397.0,670.0,5274.0,4265.0,1315.0,476.0,375.0,348.0,0.0,0.0,2813.0,111.0,2,21/02/2024,2024-02-21,2024-02-21 21:00:00
2024-02-21,23,50756.0,49500.0,50700.0,84.0,21.0,5625.0,45167.0,2863.0,0.0,8810.0,-62.0,1197.0,-12631.0,39.0,-1378.0,-2767.0,-3288.0,-2373.0,-1094.0,12.0,60.0,12.0,54.0,704.0,4213.0,654.0,4952.0,3462.0,682.0,474.0,375.0,350.0,0.0,0.0,2759.0,105.0,2,21/02/2024,2024-02-21,2024-02-21 22:00:00
2024-02-21,24,51780.0,50900.0,52100.0,84.0,20.0,5793.0,45186.0,2710.0,0.0,8297.0,-5.0,1181.0,-11280.0,40.0,-1028.0,-2817.0,-3297.0,-2385.0,-1098.0,12.0,60.0,12.0,54.0,703.0,4384.0,654.0,4729.0,3096.0,472.0,479.0,353.0,349.0,0.0,0.0,2597.0,118.0,2,21/02/2024,2024-02-21,2024-02-21 23:00:00
2024-02-22,1,57308.0,56100.0,55900.0,99.0,12.0,7369.0,42550.0,5503.0,0.0,11439.0,-25.0,1205.0,-10573.0,46.0,-3926.0,800.0,-1962.0,-1746.0,-4170.0,0.0,84.0,17.0,73.0,1067.0,5270.0,959.0,6344.0,4382.0,957.0,483.0,395.0,331.0,0.0,0.0,5264.0,239.0,2,22/02/2024,2024-02-22,2024-02-22 00:00:00
2024-02-22,2,53796.0,53500.0,52500.0,98.0,15.0,5728.0,42545.0,5412.0,0.0,10201.0,-25.0,1205.0,-10937.0,39.0,-3849.0,800.0,-1871.0,-1987.0,-3559.0,0.0,83.0,17.0,69.0,1074.0,3631.0,955.0,6170.0,3702.0,329.0,482.0,392.0,331.0,0.0,0.0,5163.0,271.0,2,22/02/2024,2024-02-22,2024-02-22 01:00:00
2024-02-22,3,53301.0,53400.0,52400.0,96.0,15.0,5409.0,42486.0,5238.0,0.0,9948.0,-25.0,1201.0,-10934.0,38.0,-3912.0,800.0,-1576.0,-2013.0,-3790.0,0.0,81.0,17.0,69.0,1074.0,3312.0,955.0,5971.0,3685.0,461.0,485.0,386.0,332.0,0.0,0.0,4955.0,302.0,2,22/02/2024,2024-02-22,2024-02-22 02:00:00
2024-02-22,4,51775.0,50900.0,50700.0,97.0,15.0,5035.0,42563.0,4996.0,0.0,9531.0,-283.0,1197.0,-11096.0,37.0,-3887.0,800.0,-1584.0,-2015.0,-5103.0,0.0,82.0,17.0,69.0,1060.0,2952.0,955.0,5775.0,3491.0,289.0,481.0,389.0,329.0,0.0,0.0,4704.0,292.0,2,22/02/2024,2024-02-22,2024-02-22 03:00:00
2024-02-22,5,50024.0,49600.0,49000.0,97.0,15.0,4868.0,42579.0,4760.0,0.0,9446.0,-658.0,1184.0,-12104.0,36.0,-3903.0,800.0,-1712.0,-1927.0,-4953.0,0.0,82.0,17.0,69.0,1061.0,2787.0,954.0,5782.0,3439.0,281.0,468.0,389.0,329.0,0.0,0.0,4449.0,328.0,2,22/02/2024,2024-02-22,2024-02-22 04:00:00
2024-02-22,6,51652.0,52000.0,51500.0,97.0,15.0,5404.0,42583.0,4722.0,0.0,9212.0,-693.0,1183.0,-10798.0,39.0,-3007.0,800.0,-1824.0,-2015.0,-4667.0,0.0,82.0,17.0,69.0,1063.0,3321.0,954.0,5795.0,3314.0,105.0,469.0,390.0,329.0,0.0,0.0,4344.0,422.0,2,22/02/2024,2024-02-22,2024-02-22 05:00:00
2024-02-22,7,56171.0,56900.0,56500.0,97.0,15.0,6463.0,42579.0,4697.0,0.0,10712.0,-20.0,1173.0,-9453.0,43.0,-2463.0,800.0,-2147.0,-1816.0,-3156.0,0.0,82.0,17.0,73.0,1100.0,4334.0,956.0,5992.0,3741.0,979.0,456.0,391.0,327.0,0.0,0.0,4231.0,466.0,2,22/02/2024,2024-02-22,2024-02-22 06:00:00
2024-02-22,8,60710.0,61400.0,60600.0,97.0,15.0,7287.0,42572.0,4872.0,72.0,13971.0,-20.0,1165.0,-9270.0,46.0,-1609.0,-1.0,-2195.0,-2015.0,-2990.0,0.0,82.0,17.0,76.0,1120.0,5149.0,971.0,6419.0,5013.0,2539.0,452.0,389.0,329.0,0.0,0.0,4377.0,496.0,2,22/02/2024,2024-02-22,2024-02-22 07:00:00
2024-02-22,9,62722.0,62700.0,61900.0,98.0,15.0,7739.0,42568.0,5062.0,1462.0,14415.0,-20.0,1169.0,-9119.0,46.0,-2121.0,800.0,-1728.0,-2013.0,-3812.0,0.0,83.0,18.0,232.0,1123.0,5397.0,987.0,6587.0,5116.0,2844.0,442.0,399.0,329.0,0.0,0.0,4389.0,673.0,2,22/02/2024,2024-02-22,2024-02-22 08:00:00
2024-02-22,10,62909.0,63700.0,62600.0,97.0,15.0,7846.0,42487.0,5074.0,3962.0,13413.0,-20.0,1174.0,-9912.0,46.0,-3536.0,800.0,-2026.0,-1920.0,-3692.0,0.0,82.0,18.0,283.0,1126.0,5451.0,986.0,6560.0,4480.0,2374.0,448.0,401.0,328.0,0.0,0.0,4349.0,724.0,2,22/02/2024,2024-02-22,2024-02-22 09:00:00
2024-02-22,11,62607.0,62400.0,61600.0,97.0,15.0,7739.0,42464.0,5216.0,6012.0,12379.0,-20.0,1179.0,-11373.0,45.0,-4028.0,800.0,-2200.0,-2015.0,-4573.0,0.0,81.0,19.0,277.0,1121.0,5375.0,967.0,6481.0,4100.0,1890.0,453.0,405.0,326.0,0.0,0.0,4530.0,700.0,2,22/02/2024,2024-02-22,2024-02-22 10:00:00
2024-02-22,12,61996.0,61800.0,61000.0,97.0,15.0,7194.0,42009.0,6148.0,7376.0,11323.0,-20.0,1180.0,-12141.0,42.0,-4028.0,800.0,-2195.0,-2015.0,-4766.0,0.0,81.0,19.0,279.0,1107.0,4863.0,967.0,6324.0,3900.0,1099.0,458.0,400.0,325.0,0.0,0.0,5404.0,760.0,2,22/02/2024,2024-02-22,2024-02-22 11:00:00
2024-02-22,13,62045.0,62300.0,61000.0,103.0,13.0,6596.0,41859.0,7190.0,7844.0,10161.0,-21.0,1181.0,-12102.0,39.0,-4028.0,800.0,-2187.0,-2015.0,-4104.0,1.0,83.0,19.0,206.0,1108.0,4317.0,965.0,6242.0,3907.0,152.0,452.0,400.0,329.0,0.0,0.0,6482.0,730.0,2,22/02/2024,2024-02-22,2024-02-22 12:00:00
2024-02-22,14,62446.0,61000.0,61500.0,98.0,13.0,5343.0,41857.0,8246.0,7813.0,10547.0,-258.0,1198.0,-11898.0,33.0,-3999.0,800.0,-2200.0,-2015.0,-4286.0,0.0,81.0,19.0,179.0,1096.0,3109.0,962.0,6253.0,4108.0,186.0,466.0,400.0,331.0,0.0,0.0,7612.0,699.0,2,22/02/2024,2024-02-22,2024-02-22 13:00:00
2024-02-22,15,60326.0,59200.0,58300.0,99.0,13.0,4297.0,41857.0,8719.0,7395.0,9437.0,-521.0,1189.0,-11703.0,29.0,-4028.0,800.0,-2123.0,-2015.0,-4742.0,0.0,83.0,18.0,183.0,1078.0,2079.0,957.0,6041.0,3387.0,8.0,462.0,396.0,334.0,0.0,0.0,8020.0,716.0,2,22/02/2024,2024-02-22,2024-02-22 14:00:00
2024-02-22,16,59004.0,58400.0,57300.0,99.0,15.0,4406.0,41905.0,8932.0,6575.0,9018.0,-537.0,1205.0,-12040.0,30.0,-4017.0,800.0,-2054.0,-2015.0,-4346.0,0.0,83.0,18.0,179.0,1076.0,2203.0,956.0,5706.0,3345.0,8.0,467.0,398.0,340.0,0.0,0.0,8308.0,677.0,2,22/02/2024,2024-02-22,2024-02-22 15:00:00
2024-02-22,17,57976.0,55800.0,55500.0,100.0,13.0,3902.0,42250.0,9099.0,5490.0,9009.0,-597.0,1219.0,-11075.0,27.0,-3971.0,800.0,-2200.0,-2015.0,-3052.0,0.0,85.0,19.0,76.0,1078.0,1792.0,963.0,5889.0,3196.0,8.0,474.0,402.0,343.0,0.0,0.0,8483.0,616.0,2,22/02/2024,2024-02-22,2024-02-22 16:00:00
2024-02-22,18,56519.0,55000.0,55100.0,100.0,13.0,4665.0,42253.0,9352.0,3620.0,8845.0,-1327.0,1214.0,-11020.0,33.0,-4027.0,800.0,-2200.0,-2015.0,-3001.0,0.0,84.0,18.0,118.0,1070.0,2513.0,964.0,5981.0,2875.0,8.0,468.0,403.0,345.0,0.0,0.0,8659.0,693.0,2,22/02/2024,2024-02-22,2024-02-22 17:00:00
