Code INSEE région;Région;Nature;Consommation (MW);Thermique (MW);Nucléaire (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 30;Date;Heure
28;Normandie;Données définitives;3285.0;303.0;8514.0;44.0;14.5;0.0;84.5;-6335.0;0.0;0.0;417.0;242.0;9.225;39.35;259.185;80.015;20.075000000000003;42.28;1.3399999999999999;13.879999999999999;0.44;50.0;2.575;63.535;;2024-02-14;16:00
28;Normandie;Données définitives;3264.5;320.5;8549.0;25.0;14.0;0.0;86.0;-6262.5;0.0;0.0;343.0;191.0;9.82;41.625;261.885;80.35;16.33;34.2;0.7649999999999999;7.885;0.43;48.28;2.635;64.66;;2024-02-14;17:00
28;Normandie;Données définitives;3348.5;345.0;8558.0;4.0;13.0;0.0;88.5;-6111.5;0.0;0.0;278.0;173.5;10.305;44.805;255.66;80.435;13.485;28.945;0.12;1.26;0.39;44.83;2.645;66.53999999999999;;2024-02-14;18:00
28;Normandie;Données définitives;3620.5;386.0;8610.5;0.0;13.0;0.0;87.0;-6001.5;0.0;0.0;331.5;196.0;10.665;50.13;237.845;80.92500000000001;14.57;33.815;0.0;0.0;0.36;44.83;2.4;65.41;;2024-02-14;19:00
28;Normandie;Données définitives;3500.5;333.5;8609.5;0.0;12.0;0.0;85.5;-6115.0;0.0;0.0;404.0;171.0;9.53;43.315;246.01999999999998;80.91499999999999;16.45;36.86;0.0;0.0;0.345;41.38;2.4450000000000003;64.285;;2024-02-14;20:00
28;Normandie;Données définitives;3364.0;327.0;8610.0;0.0;12.5;0.0;85.0;-6334.0;0.0;0.0;466.5;197.0;9.725000000000001;42.47;255.96499999999997;80.92;19.740000000000002;42.565;0.0;0.0;0.37;43.105000000000004;2.53;63.91;;2024-02-14;21:00
28;Normandie;Données définitives;3376.0;327.0;8572.0;0.0;13.0;0.0;84.5;-6309.5;0.0;0.0;494.5;195.0;9.684999999999999;42.47;253.94;80.56;20.42;44.195;0.0;0.0;0.385;44.83;2.5;63.535;;2024-02-14;22:00
28;Normandie;Données définitives;3396.0;327.0;8530.0;0.0;13.0;0.0;85.0;-6289.5;0.0;0.0;517.5;214.0;9.629999999999999;42.47;251.255;80.16999999999999;21.55;46.894999999999996;0.0;0.0;0.385;44.83;2.505;63.91;;2024-02-14;23:00
28;Normandie;Données définitives;3311.5;283.5;7867.0;0.0;10.5;0.0;84.5;-5505.5;0.0;0.0;307.5;264.0;8.565000000000001;36.815;237.59;73.94;17.265;36.665000000000006;0.0;0.0;0.315;36.205;2.55;63.535;;2024-03-14;00:00
28;Normandie;Données définitives;3125.5;283.0;7865.5;0.0;10.0;0.0;83.0;-5635.0;0.0;0.0;302.5;215.5;9.055;36.75;251.66000000000003;73.925;16.575;33.205;0.0;0.0;0.32;34.48;2.6550000000000002;62.41;;2024-03-14;01:00
28;Normandie;Données définitives;3089.0;283.0;7792.0;0.0;10.0;0.0;84.5;-5542.5;0.0;0.0;317.5;143.5;9.165;36.75;252.3;73.23;14.93;29.55;0.0;0.0;0.325;34.48;2.7350000000000003;63.535;;2024-03-14;02:00
28;Normandie;Données définitives;2979.0;283.5;7793.5;0.0;11.0;0.0;86.0;-5690.0;0.0;0.0;377.5;118.0;9.52;36.815;261.62;73.25;16.62;31.729999999999997;0.0;0.0;0.37;37.93;2.885;64.66;;2024-03-14;03:00
28;Normandie;Données définitives;2931.5;288.0;7822.5;0.0;10.0;0.0;86.0;-5792.0;0.0;0.0;404.5;112.5;9.825;37.4;266.85;73.52000000000001;17.615000000000002;33.105000000000004;0.0;0.0;0.34;34.48;2.935;64.66;;2024-03-14;04:00
28;Normandie;Données définitives;2979.5;288.0;7775.0;0.0;10.0;0.0;86.0;-5709.5;0.0;0.0;372.5;158.0;9.67;37.4;261.04499999999996;73.07;17.805;34.01;0.0;0.0;0.335;34.48;2.8899999999999997;64.66;;2024-03-14;05:00
28;Normandie;Données définitives;3186.5;300.0;7791.0;0.0;10.0;0.0;84.5;-5545.0;0.0;0.0;340.0;206.0;9.415;38.96;244.725;73.225;17.155;35.03;0.0;0.0;0.31;34.48;2.6550000000000002;63.535;;2024-03-14;06:00
28;Normandie;Données définitives;3502.5;327.5;7861.0;0.5;10.0;0.0;84.0;-5351.0;0.0;0.0;368.0;202.5;9.345;42.53;224.465;73.88;16.3;36.605000000000004;0.015;0.16;0.28500000000000003;34.48;2.395;63.16;;2024-03-14;07:00
28;Normandie;Données définitives;3604.0;366.0;7858.0;21.0;10.0;0.0;84.0;-5309.0;0.0;0.0;369.5;204.0;10.16;47.53;218.04;73.85;15.93;36.79;0.58;6.625;0.28;34.48;2.33;63.16;;2024-03-14;08:00
28;Normandie;Données définitives;3544.0;367.5;7857.5;75.5;10.0;0.0;83.0;-5353.5;0.0;0.0;321.0;182.5;10.370000000000001;47.724999999999994;221.735;73.845;14.205;32.275;2.135;23.82;0.28;34.48;2.3449999999999998;62.405;;2024-03-14;09:00
28;Normandie;Données définitives;3414.0;325.5;7859.5;123.5;10.0;0.0;82.5;-5432.0;0.0;0.0;250.5;194.0;9.530000000000001;42.269999999999996;230.225;73.86500000000001;13.035;28.525;3.62;38.96;0.295;34.48;2.415;62.03;;2024-03-14;10:00
28;Normandie;Données définitives;3344.5;303.0;7800.0;138.5;10.0;0.0;82.5;-5347.5;0.0;0.0;220.0;138.5;9.059999999999999;39.35;233.22;73.31;10.719999999999999;22.979999999999997;4.145;43.69;0.3;34.48;2.465;62.03;;2024-03-14;11:00
28;Normandie;Données définitives;3300.0;302.5;7773.5;146.5;10.5;0.0;83.0;-5339.5;0.0;0.0;188.5;134.5;9.165;39.285;235.57999999999998;73.06;9.805;20.740000000000002;4.4399999999999995;46.215;0.32;36.205;2.515;62.41;;2024-03-14;12:00
28;Normandie;Données définitives;3221.0;300.0;7822.5;159.5;11.0;0.0;83.0;-5582.5;0.0;0.0;194.0;234.0;9.32;38.96;242.95499999999998;73.52;13.3;27.435;4.955;50.315;0.345;37.93;2.575;62.41;;2024-03-14;13:00
28;Normandie;Données définitives;3115.0;300.5;7866.0;157.5;11.0;0.0;83.0;-5731.5;0.0;0.0;221.0;208.0;9.65;39.025000000000006;252.54000000000002;73.93;13.77;27.5;5.055;49.685;0.355;37.93;2.665;62.41;;2024-03-14;14:00
28;Normandie;Données définitives;2985.0;296.0;7865.0;149.5;11.0;0.0;84.5;-5868.0;0.0;0.0;255.5;192.0;9.915;38.44;263.5;73.92;15.0;28.685000000000002;5.01;47.16;0.37;37.93;2.83;63.535;;2024-03-14;15:00
28;Normandie;Données définitives;2911.0;287.5;7864.0;108.5;11.0;0.0;89.0;-6001.5;0.0;0.0;319.5;233.5;9.875;37.335;270.145;73.91;18.98;35.415;3.7249999999999996;34.224999999999994;0.38;37.93;3.06;66.92;;2024-03-14;16:00
28;Normandie;Données définitives;2906.0;288.5;7863.5;62.5;10.0;0.0;85.5;-6029.5;0.0;0.0;356.0;269.5;9.925;37.465;270.595;73.905;21.505000000000003;40.065;2.1550000000000002;19.715;0.34;34.48;2.94;64.285;;2024-03-14;17:00
28;Normandie;Données définitives;3009.0;288.0;7860.5;18.0;10.0;0.0;85.0;-5897.0;0.0;0.0;365.5;278.5;9.575;37.400000000000006;261.275;73.875;21.415;41.28;0.6;5.675;0.335;34.48;2.825;63.91;;2024-03-14;18:00
28;Normandie;Données définitives;3267.0;288.0;7857.5;0.5;10.0;0.0;84.5;-5664.5;0.0;0.0;410.0;281.5;8.82;37.400000000000006;240.645;73.845;21.189999999999998;44.33;0.015;0.16;0.305;34.48;2.585;63.535;;2024-03-14;19:00
28;Normandie;Données définitives;3261.5;290.5;7858.0;0.0;10.0;0.0;84.0;-5703.5;0.0;0.0;457.5;265.0;8.905000000000001;37.725;240.995;73.85;22.189999999999998;46.35;0.0;0.0;0.305;34.48;2.58;63.16;;2024-03-14;20:00
28;Normandie;Données définitives;3148.5;284.5;7856.0;0.0;10.0;0.0;81.5;-5888.5;0.0;0.0;507.5;297.0;9.035;36.945;249.53;73.83;25.564999999999998;51.599999999999994;0.0;0.0;0.32;34.48;2.585;61.275;;2024-03-14;21:00
28;Normandie;Données définitives;3182.5;287.0;7856.5;0.0;10.0;0.0;83.0;-5924.0;0.0;0.0;563.5;307.0;9.02;37.27;246.95499999999998;73.83500000000001;27.345;55.77;0.0;0.0;0.315;34.48;2.6100000000000003;62.41;;2024-03-14;22:00
28;Normandie;Données définitives;3222.0;287.0;7862.0;0.0;10.0;0.0;85.5;-5879.5;0.0;0.0;551.0;307.0;8.91;37.27;244.09;73.89;26.63;55.0;0.0;0.0;0.31;34.48;2.6550000000000002;64.285;;2024-03-14;23:00
28;Normandie;Données définitives;3113.5;197.5;7621.0;0.0;11.5;0.0;72.0;-5092.0;0.0;0.0;216.5;87.0;6.34;25.65;244.805;71.625;9.74;19.455;0.0;0.0;0.37;39.655;2.31;54.14;;2024-04-17;00:00
28;Normandie;Données définitives;2923.5;191.0;7508.0;0.0;8.0;0.0;70.5;-5129.0;0.0;0.0;157.0;117.5;6.535;24.81;256.835;70.565;9.385;17.595;0.0;0.0;0.275;27.59;2.415;53.010000000000005;;2024-04-17;01:00
28;Normandie;Données définitives;2891.0;191.0;7509.0;0.0;8.5;0.0;69.0;-5044.5;0.0;0.0;117.5;40.5;6.609999999999999;24.81;259.805;70.575;5.465;10.129999999999999;0.0;0.0;0.29500000000000004;29.310000000000002;2.385;51.88;;2024-04-17;02:00
28;Normandie;Données définitives;2765.0;191.0;7445.0;0.0;9.0;0.0;69.0;-5106.0;0.0;0.0;104.0;52.5;6.91;24.81;269.26;69.97;5.68;10.065;0.0;0.0;0.33;31.03;2.495;51.88;;2024-04-17;03:00
28;Normandie;Données définitives;2700.5;191.0;7437.0;0.0;8.5;0.0;69.0;-5155.5;0.0;0.0;104.5;45.5;7.074999999999999;24.81;275.395;69.9;5.555;9.615;0.0;0.0;0.315;29.310000000000002;2.5549999999999997;51.88;;2024-04-17;04:00
28;Normandie;Données définitives;2753.0;191.0;7529.0;0.0;12.0;0.0;68.0;-5218.0;0.0;0.0;97.5;72.5;6.9399999999999995;24.81;273.57;70.75999999999999;6.1850000000000005;10.93;0.0;0.0;0.435;41.379999999999995;2.4699999999999998;51.13;;2024-04-17;05:00
28;Normandie;Données définitives;2948.5;210.5;7554.0;0.0;14.0;0.0;68.0;-5113.0;0.0;0.0;115.5;99.5;7.135;27.335;256.565;71.0;7.29;13.785;0.0;0.0;0.475;48.28;2.31;51.13;;2024-04-17;06:00
28;Normandie;Données définitives;3220.5;284.5;7552.0;0.5;14.0;0.0;67.0;-4984.0;0.0;0.0;129.5;156.5;8.84;36.945;234.56;70.97999999999999;8.865;18.33;0.015;0.16;0.435;48.28;2.08;50.38;;2024-04-17;07:00
28;Normandie;Données définitives;3367.0;292.5;7580.5;19.5;14.0;0.0;66.0;-4937.5;0.0;0.0;144.5;188.0;8.69;37.985;225.145;71.245;9.88;21.31;0.575;6.15;0.415;48.28;1.96;49.62;;2024-04-17;08:00
28;Normandie;Données définitives;3414.5;296.0;7583.0;70.5;14.0;0.0;69.5;-4897.5;0.0;0.0;127.0;153.0;8.67;38.44;222.1;71.27000000000001;8.205;17.950000000000003;2.065;22.240000000000002;0.41;48.28;2.035;52.255;;2024-04-17;09:00
28;Normandie;Données définitives;3309.0;251.0;7597.0;129.0;11.0;0.0;71.5;-5141.5;0.0;0.0;192.0;199.0;7.585000000000001;32.595;229.59;71.405;11.84;25.095;3.9000000000000004;40.695;0.32999999999999996;37.935;2.16;53.760000000000005;;2024-04-17;10:00
28;Normandie;Données définitives;3352.5;209.0;7554.0;126.0;8.0;0.0;71.0;-5069.0;0.0;0.0;277.0;177.0;6.234999999999999;27.14;225.32999999999998;71.0;13.530000000000001;29.07;3.76;39.745;0.24;27.59;2.115;53.38;;2024-04-17;11:00
28;Normandie;Données définitives;3402.5;199.5;7428.5;142.5;8.0;0.0;72.5;-4887.5;0.0;0.0;294.5;144.5;5.865;25.905;218.32999999999998;69.815;12.885;28.105;4.1899999999999995;44.955;0.235;27.59;2.13;54.515;;2024-04-17;12:00
28;Normandie;Données définitives;3366.5;199.5;7283.5;152.5;8.0;0.0;73.5;-4854.0;0.0;0.0;359.5;144.0;5.925;25.905;216.35500000000002;68.45;14.975;32.275000000000006;4.53;48.105000000000004;0.235;27.59;2.185;55.265;;2024-04-17;13:00
28;Normandie;Données définitives;3199.5;199.0;7063.5;165.0;8.5;0.0;73.5;-4885.5;0.0;0.0;448.5;127.0;6.220000000000001;25.84;220.76999999999998;66.38499999999999;17.97;36.855000000000004;5.16;52.05;0.265;29.310000000000002;2.3;55.265;;2024-04-17;14:00
28;Normandie;Données définitives;3072.0;200.0;7042.5;165.5;9.0;0.0;72.0;-5088.5;0.0;0.0;509.0;163.5;6.51;25.97;229.25;66.185;21.875;43.075;5.390000000000001;52.205;0.29;31.03;2.3449999999999998;54.14;;2024-04-17;15:00
28;Normandie;Données définitives;3001.0;200.0;6915.0;123.0;8.0;0.0;71.0;-5076.5;0.0;0.0;551.0;211.5;6.665;25.97;230.425;64.99000000000001;25.395;48.845;4.1;38.8;0.27;27.59;2.365;53.38;;2024-04-17;16:00
28;Normandie;Données définitives;2968.0;195.0;7080.5;98.0;12.5;0.0;68.0;-5131.0;0.0;0.0;492.0;153.0;6.5649999999999995;25.325;238.57999999999998;66.55000000000001;21.75;41.375;3.3;30.915;0.42;43.105000000000004;2.29;51.13;;2024-04-17;17:00
28;Normandie;Données définitives;3054.0;207.5;7459.0;67.0;14.0;0.0;69.0;-5311.5;0.0;0.0;417.5;131.5;6.795;26.945;244.255;70.105;17.985;35.19;2.195;21.134999999999998;0.455;48.28;2.26;51.88;;2024-04-17;18:00
28;Normandie;Données définitives;3213.5;260.0;7551.0;45.5;15.0;0.0;69.0;-5244.5;0.0;0.0;358.5;158.5;8.08;33.765;235.05;70.97;16.095;33.14;1.42;14.350000000000001;0.46499999999999997;51.72;2.15;51.88;;2024-04-17;19:00
28;Normandie;Données définitives;3130.5;294.0;7565.0;15.0;14.5;0.0;68.5;-5247.5;0.0;0.0;282.0;139.0;9.39;38.18;241.72;71.095;13.435;26.990000000000002;0.475;4.73;0.45999999999999996;50.0;2.19;51.505;;2024-04-17;20:00
28;Normandie;Données définitives;3203.5;297.5;7611.0;0.5;14.5;0.0;65.5;-5149.5;0.0;0.0;207.0;157.5;9.3;38.635000000000005;237.805;71.53;11.395;23.365;0.015;0.16;0.44999999999999996;50.0;2.045;49.25;;2024-04-17;21:00
28;Normandie;Données définitives;3314.0;298.0;7605.0;0.0;14.0;0.0;66.0;-5027.5;0.0;0.0;147.0;210.5;8.995000000000001;38.7;229.58499999999998;71.475;10.79;22.92;0.0;0.0;0.42;48.28;1.99;49.62;;2024-04-17;22:00
28;Normandie;Données définitives;3324.0;298.0;7712.0;0.0;14.0;0.0;66.0;-5059.0;0.0;0.0;145.5;148.5;8.969999999999999;38.7;232.125;72.485;8.835;18.814999999999998;0.0;0.0;0.42;48.28;1.9849999999999999;49.62;;2024-04-17;23:00
28;Normandie;Données définitives;2341.5;233.0;6318.0;0.0;13.5;0.0;89.0;-4438.0;0.0;0.0;45.0;82.5;9.95;30.26;269.865;59.38;5.4399999999999995;8.175;0.0;0.0;0.5800000000000001;46.55;3.8;66.92;;2024-05-13;00:00
28;Normandie;Données définitives;2142.0;232.0;6321.5;0.0;11.0;0.0;89.0;-4622.0;0.0;0.0;33.5;77.0;10.83;30.13;295.12;59.415;5.1850000000000005;7.115;0.0;0.0;0.51;37.93;4.155;66.92;;2024-05-13;01:00
28;Normandie;Données définitives;2071.5;232.5;6321.5;0.0;11.0;0.0;88.5;-4654.0;0.0;0.0;24.5;48.5;11.23;30.195;305.32500000000005;59.415;3.5100000000000002;4.68;0.0;0.0;0.53;37.93;4.275;66.545;;2024-05-13;02:00
28;Normandie;Données définitives;1958.0;232.5;6320.0;0.0;11.0;0.0;88.5;-4736.0;0.0;0.0;17.0;25.0;11.875;30.195;322.81;59.4;2.17;2.725;0.0;0.0;0.565;37.93;4.52;66.545;;2024-05-13;03:00
28;Normandie;Données définitives;1884.0;235.5;6319.5;0.0;11.0;0.0;88.5;-4793.5;0.0;0.0;15.5;7.0;12.5;30.585;335.43;59.394999999999996;1.1949999999999998;1.4449999999999998;0.0;0.0;0.585;37.93;4.7;66.545;;2024-05-13;04:00
28;Normandie;Données définitives;1928.0;236.0;6320.0;0.0;14.5;0.0;88.0;-4751.0;0.0;0.0;19.5;4.5;12.245000000000001;30.65;327.965;59.4;1.1;1.345;0.0;0.0;0.75;50.0;4.5649999999999995;66.17;;2024-05-13;05:00
28;Normandie;Données définitives;2093.5;235.0;6283.5;0.0;16.0;0.0;87.5;-4548.5;0.0;0.0;30.5;0.0;11.235;30.520000000000003;300.415;59.055;1.0;1.35;0.0;0.0;0.765;55.17;4.18;65.78999999999999;;2024-05-13;06:00
28;Normandie;Données définitives;2283.0;232.0;6269.5;2.5;15.5;0.0;87.5;-4374.0;0.0;0.0;54.0;0.0;10.165;30.13;274.78;58.925;2.1799999999999997;3.205;0.10500000000000001;0.79;0.6799999999999999;53.445;3.835;65.78999999999999;;2024-05-13;07:00
28;Normandie;Données définitives;2555.5;232.0;5716.0;15.0;13.5;0.0;87.5;-3589.0;0.0;0.0;73.5;6.0;9.08;30.13;223.575;53.72;3.1100000000000003;5.095000000000001;0.5900000000000001;4.7299999999999995;0.53;46.555;3.425;65.78999999999999;;2024-05-13;08:00
28;Normandie;Données définitives;2598.0;232.0;5404.5;40.5;14.0;0.0;86.0;-3283.5;0.0;0.0;99.0;6.0;8.93;30.13;208.03;50.79;4.02;6.699999999999999;1.56;12.775;0.5349999999999999;48.275;3.31;64.66;;2024-05-13;09:00
28;Normandie;Données définitives;2607.5;232.0;5404.0;78.5;13.0;0.0;87.0;-3419.5;0.0;0.0;174.0;38.5;8.895;30.13;207.265;50.79;8.155000000000001;13.62;3.01;24.765;0.5;44.825;3.34;65.41;;2024-05-13;10:00
28;Normandie;Données définitives;2627.0;231.5;5399.5;110.5;10.0;0.0;88.0;-3498.5;0.0;0.0;226.0;60.0;8.815;30.064999999999998;205.555;50.745000000000005;10.86;18.299999999999997;4.205;34.86;0.38;34.48;3.3499999999999996;66.17;;2024-05-13;11:00
28;Normandie;Données définitives;2743.0;209.5;5399.0;121.5;11.0;0.0;89.0;-3357.5;0.0;0.0;201.5;69.5;7.640000000000001;27.21;196.845;50.745000000000005;9.89;17.375;4.43;38.325;0.4;37.93;3.24;66.92;;2024-05-13;12:00
28;Normandie;Données définitives;2735.0;189.0;5394.5;130.0;10.0;0.0;91.0;-3312.0;0.0;0.0;197.0;36.5;6.914999999999999;24.55;197.28;50.7;8.54;14.969999999999999;4.755000000000001;41.010000000000005;0.365;34.48;3.33;68.42;;2024-05-13;13:00
28;Normandie;Données définitives;2641.0;189.0;5374.0;133.5;11.0;0.0;89.5;-3436.0;0.0;0.0;202.5;78.0;7.155;24.55;203.49;50.505;10.625;17.98;5.055;42.115;0.415;37.93;3.39;67.295;;2024-05-13;14:00
28;Normandie;Données définitives;2561.5;189.0;5393.5;132.5;11.5;0.0;90.0;-3577.5;0.0;0.0;248.5;75.0;7.375;24.55;210.575;50.69;12.65;20.735;5.175000000000001;41.795;0.44999999999999996;39.655;3.515;67.67;;2024-05-13;15:00
28;Normandie;Données définitives;2484.0;189.0;5384.0;127.0;15.0;0.0;88.5;-3780.5;0.0;0.0;351.0;110.5;7.609999999999999;24.55;216.76;50.6;18.585;29.585;5.115;40.06;0.605;51.724999999999994;3.565;66.545;;2024-05-13;16:00
28;Normandie;Données définitives;2463.5;189.0;5455.5;106.0;17.5;0.0;85.0;-3867.0;0.0;0.0;342.0;135.5;7.67;24.55;221.45;51.275000000000006;19.384999999999998;30.61;4.3;33.44;0.71;60.345;3.45;63.91;;2024-05-13;17:00
28;Normandie;Données définitives;2517.5;189.0;5450.0;80.0;17.0;0.0;83.5;-3690.5;0.0;0.0;312.5;75.5;7.51;24.55;216.49;51.22;15.415;24.875;3.1799999999999997;25.24;0.675;58.62;3.315;62.785;;2024-05-13;18:00
28;Normandie;Données définitives;2610.5;189.0;5492.5;42.5;17.0;0.0;86.0;-3500.0;0.0;0.0;234.0;51.0;7.24;24.55;210.41;51.625;10.905000000000001;18.240000000000002;1.6349999999999998;13.405;0.655;58.62;3.295;64.66;;2024-05-13;19:00
28;Normandie;Données définitives;2514.0;189.0;6055.5;15.5;16.5;0.0;87.5;-4038.5;0.0;0.0;159.5;30.0;7.52;24.55;240.825;56.91;7.545;12.115;0.62;4.89;0.6599999999999999;56.894999999999996;3.48;65.78999999999999;;2024-05-13;20:00
28;Normandie;Données définitives;2507.5;189.0;6204.0;3.0;16.0;0.0;90.5;-4150.5;0.0;0.0;141.0;15.5;7.535;24.55;247.435;58.31;6.215;10.0;0.12000000000000001;0.9500000000000001;0.635;55.17;3.61;68.045;;2024-05-13;21:00
28;Normandie;Données définitives;2619.5;189.0;6179.5;0.0;16.0;0.0;93.0;-4058.0;0.0;0.0;157.0;42.5;7.220000000000001;24.55;236.04500000000002;58.075;7.615;12.79;0.0;0.0;0.615;55.17;3.55;69.92;;2024-05-13;22:00
28;Normandie;Données définitives;2641.5;189.0;6264.5;0.0;17.0;0.0;92.5;-4166.5;0.0;0.0;185.5;60.5;7.155;24.55;237.265;58.875;9.32;15.77;0.0;0.0;0.645;58.62;3.505;69.545;;2024-05-13;23:00
28;Normandie;Données définitives;2593.5;186.0;4453.5;0.0;17.5;0.0;78.0;-2227.0;0.0;0.0;56.0;29.5;7.17;24.16;171.76;41.855000000000004;3.27;5.45;0.0;0.0;0.675;60.345;3.01;58.65;;2024-06-11;00:00
28;Normandie;Données définitives;2413.0;186.0;4395.5;0.0;15.0;0.0;78.5;-2315.5;0.0;0.0;40.5;13.5;7.705;24.16;182.165;41.31;2.235;3.46;0.0;0.0;0.62;51.72;3.255;59.025;;2024-06-11;01:00
28;Normandie;Données définitives;2325.0;186.0;4299.0;0.0;15.0;0.0;78.0;-2284.5;0.0;0.0;36.0;0.0;8.0;24.16;184.94;40.405;1.355;2.02;0.0;0.0;0.645;51.72;3.355;58.65;;2024-06-11;02:00
28;Normandie;Données définitives;2237.5;186.0;4304.5;0.0;15.0;0.0;77.5;-2379.5;0.0;0.0;27.5;6.5;8.315;24.16;192.39499999999998;40.46;1.52;2.175;0.0;0.0;0.675;51.72;3.465;58.269999999999996;;2024-06-11;03:00
28;Normandie;Données définitives;2176.0;186.0;4292.0;0.0;16.0;0.0;76.5;-2408.0;0.0;0.0;22.5;0.0;8.545;24.16;197.245;40.34;0.64;0.9;0.0;0.0;0.735;55.17;3.515;57.515;;2024-06-11;04:00
28;Normandie;Données définitives;2194.0;186.0;4240.0;0.0;15.5;0.0;76.5;-2340.5;0.0;0.0;27.5;0.0;8.48;24.16;193.25;39.849999999999994;0.75;1.06;0.0;0.0;0.7050000000000001;53.445;3.485;57.515;;2024-06-11;05:00
28;Normandie;Données définitives;2327.5;186.0;4342.0;1.0;14.5;0.0;75.0;-2317.0;0.0;0.0;37.0;0.0;8.0;24.16;186.71499999999997;40.805;1.12;1.665;0.04;0.315;0.62;50.0;3.23;56.39;;2024-06-11;06:00
28;Normandie;Données définitives;2532.5;224.5;4421.0;12.0;17.0;0.0;69.0;-2241.0;0.0;0.0;39.5;0.0;8.850000000000001;29.155;174.635;41.555;1.185;1.925;0.47000000000000003;3.785;0.6699999999999999;58.62;2.725;51.88;;2024-06-11;07:00
28;Normandie;Données définitives;2680.5;260.5;4517.0;45.0;19.5;0.0;74.5;-2266.0;0.0;0.0;25.0;5.0;9.719999999999999;33.835;168.525;42.455;1.1400000000000001;1.955;1.6749999999999998;14.200000000000001;0.73;67.245;2.7800000000000002;56.015;;2024-06-11;08:00
28;Normandie;Données définitives;2769.0;229.0;4527.5;92.5;17.0;0.0;78.5;-2215.5;0.0;0.0;19.0;22.0;8.27;29.74;163.505;42.555;1.48;2.625;3.34;29.18;0.61;58.625;2.835;59.025;;2024-06-11;09:00
28;Normandie;Données définitives;2780.0;192.5;4525.5;131.5;14.5;0.0;84.0;-2273.0;0.0;0.0;29.0;76.5;6.925;25.0;162.79000000000002;42.535;3.81;6.795;4.73;41.480000000000004;0.52;50.0;3.0250000000000004;63.16;;2024-06-11;10:00
28;Normandie;Données définitives;2783.5;186.5;4519.5;160.0;15.0;0.0;86.5;-2288.5;0.0;0.0;61.0;43.5;6.7;24.225;162.37;42.475;3.77;6.73;5.75;50.474999999999994;0.54;51.72;3.105;65.035;;2024-06-11;11:00
28;Normandie;Données définitives;2828.5;185.5;4508.5;199.5;15.0;0.0;88.0;-2297.0;0.0;0.0;100.0;28.0;6.5600000000000005;24.095;159.405;42.375;4.525;8.205;7.05;62.935;0.53;51.72;3.1100000000000003;66.16499999999999;;2024-06-11;12:00
28;Normandie;Données définitives;2815.0;185.5;4511.5;216.0;15.0;0.0;86.5;-2345.5;0.0;0.0;113.5;32.5;6.595000000000001;24.095;160.35;42.405;5.195;9.36;7.68;68.14;0.535;51.72;3.075;65.035;;2024-06-11;13:00
28;Normandie;Données définitives;2704.0;186.0;4455.5;225.0;15.0;0.0;86.0;-2470.5;0.0;0.0;167.0;39.5;6.880000000000001;24.16;164.76999999999998;41.875;7.640000000000001;13.24;8.325;70.975;0.555;51.72;3.1799999999999997;64.66;;2024-06-11;14:00
28;Normandie;Données définitives;2637.5;186.0;4398.0;209.0;15.0;0.0;87.5;-2477.0;0.0;0.0;179.5;39.5;7.05;24.16;166.755;41.335;8.3;14.04;7.925000000000001;65.93;0.565;51.72;3.315;65.78999999999999;;2024-06-11;15:00
28;Normandie;Données définitives;2553.5;186.0;4394.0;218.0;15.5;0.0;89.0;-2554.5;0.0;0.0;163.0;42.0;7.285;24.16;172.08999999999997;41.295;8.025;13.14;8.54;68.77000000000001;0.605;53.445;3.485;66.91499999999999;;2024-06-11;16:00
28;Normandie;Données définitives;2501.5;186.0;4395.0;203.0;15.0;0.0;89.0;-2572.0;0.0;0.0;139.0;46.5;7.4350000000000005;24.16;175.695;41.305;7.415;11.895;8.115;64.03999999999999;0.6;51.72;3.5599999999999996;66.92;;2024-06-11;17:00
28;Normandie;Données définitives;2519.0;185.0;4414.5;158.5;14.5;0.0;89.0;-2520.5;0.0;0.0;115.0;62.0;7.345000000000001;24.03;175.26999999999998;41.489999999999995;7.025;11.345;6.295;50.0;0.575;50.0;3.535;66.92;;2024-06-11;18:00
28;Normandie;Données définitives;2597.0;192.0;4442.0;105.5;14.0;0.0;88.0;-2461.5;0.0;0.0;124.0;93.5;7.39;24.935000000000002;171.03500000000003;41.75;8.375;13.945;4.0649999999999995;33.28;0.54;48.28;3.385;66.17;;2024-06-11;19:00
28;Normandie;Données définitives;2573.5;197.5;4502.5;50.5;13.0;0.0;88.5;-2494.0;0.0;0.0;122.0;93.0;7.675;25.645;174.965;42.315;8.370000000000001;13.815000000000001;1.96;15.93;0.505;44.83;3.4400000000000004;66.545;;2024-06-11;20:00
28;Normandie;Données définitives;2498.0;201.5;4500.0;13.5;17.0;0.0;87.0;-2460.0;0.0;0.0;97.5;42.0;8.07;26.165;180.17000000000002;42.29;5.595;8.94;0.545;4.255;0.6799999999999999;58.62;3.48;65.41499999999999;;2024-06-11;21:00
