Code INSEE région;Région;Nature;Consommation (MW);Thermique (MW);Nucléaire (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 30;Date;Heure;real_gen_MW;nuclear_selected_MW;gen_reduced_MW;nuclear_gen_reduced_MW
76;Occitanie;Données définitives;4587.0;54.0;2518.5;0.0;1825.5;0.0;103.0;-477.0;0.0;0.0;563.0;0.0;1.1749999999999998;17.94;54.905;96.125;12.28;33.955;0.0;0.0;39.765;34.155;2.245;68.21000000000001;;2024-02-14;21:00;5064.0;0.0;5064.0;2518.5
76;Occitanie;Données définitives;4308.0;54.0;2525.5;0.0;1088.0;0.0;108.5;-83.5;0.0;0.0;616.0;0.0;1.255;17.94;58.63;96.39;14.3;37.15000000000001;0.0;0.0;25.285;20.355;2.52;71.85499999999998;;2024-02-14;22:00;4392.0;0.0;4392.0;2525.5
76;Occitanie;Données définitives;4552.0;51.5;2520.0;0.0;1106.5;0.0;113.0;140.0;0.0;0.0;621.5;0.0;1.13;17.11;55.39;96.185;13.655;37.485;0.0;0.0;24.37;20.700000000000006;2.4850000000000003;74.83;;2024-02-14;23:00;4412.5;0.0;4412.5;2520.0
76;Occitanie;Données définitives;4311.5;46.0;2570.5;2.0;2731.0;-17.0;110.5;-1501.0;0.0;0.0;369.0;0.0;1.07;15.28;59.675;98.11;8.575;22.255;0.05;0.06;63.605;51.095;2.565;73.18;;2024-03-14;00:00;5812.0;0.0;5812.0;2570.5
76;Occitanie;Données définitives;3935.5;46.5;2571.5;1.5;2484.0;-17.0;111.5;-1682.5;0.0;0.0;419.0;0.0;1.18;15.445;65.34;98.15;10.645;25.27;0.04;0.045;63.12000000000001;46.47;2.835;73.84;;2024-03-14;01:00;5617.0;0.0;5617.0;2571.5
76;Occitanie;Données définitives;3976.0;46.5;2573.0;0.0;2717.5;-17.0;110.5;-1901.0;0.0;0.0;446.0;0.0;1.17;15.445;64.71000000000001;98.21;11.215;26.9;0.0;0.0;68.35;50.845;2.78;73.18;;2024-03-14;02:00;5876.5;0.0;5876.5;2573.0
76;Occitanie;Données définitives;3858.5;47.0;2575.0;0.0;2347.5;-182.5;110.5;-1488.5;0.0;0.0;449.0;0.0;1.215;15.61;66.74000000000001;98.28;11.635;27.08;0.0;0.0;60.845;43.92;2.865;73.18;;2024-03-14;03:00;5346.5;0.0;5346.5;2575.0
76;Occitanie;Données définitives;3746.5;47.0;2576.0;0.0;2286.5;-577.0;110.5;-1126.5;0.0;0.0;430.5;0.0;1.255;15.61;68.75999999999999;98.32;11.489999999999998;25.965;0.0;0.0;61.02;42.78;2.95;73.18;;2024-03-14;04:00;4873.5;0.0;4873.5;2576.0
76;Occitanie;Données définitives;3663.5;46.0;2509.5;0.0;2161.5;-488.5;108.0;-1097.5;0.0;0.0;423.5;0.0;1.255;15.28;68.50999999999999;95.78;11.57;25.54;0.0;0.0;59.01;40.44;2.95;71.525;;2024-03-14;05:00;4760.0;0.0;4760.0;2509.5
76;Occitanie;Données définitives;4053.0;46.0;2497.0;0.0;2534.5;-17.0;107.0;-1588.5;0.0;0.0;473.5;0.0;1.135;15.28;61.62000000000001;95.305;11.685;28.56;0.0;0.0;62.49500000000001;47.415;2.64;70.86;;2024-03-14;06:00;5641.0;0.0;5641.0;2497.0
76;Occitanie;Données définitives;4536.5;46.0;2553.5;14.5;3202.0;-17.0;107.5;-1830.5;0.0;0.0;461.5;0.0;1.015;15.28;56.29;97.465;10.17;27.835;0.315;0.4;70.58500000000002;59.91;2.37;71.19;;2024-03-14;07:00;6368.0;0.0;6368.0;2553.5
76;Occitanie;Données définitives;4752.5;46.0;2586.0;306.0;3208.5;-17.0;109.5;-1929.0;0.0;0.0;443.0;0.0;0.97;15.28;54.42;98.7;9.325;26.72;6.41;8.43;67.525;60.03;2.305;72.515;;2024-03-14;08:00;6682.0;0.0;6682.0;2586.0
76;Occitanie;Données définitives;4552.0;46.0;2584.0;893.5;2734.5;-17.0;113.0;-2173.0;0.0;0.0;371.0;0.0;1.01;15.28;56.77;98.625;8.145;22.375;19.675;24.62;60.16;51.16;2.485;74.83;;2024-03-14;09:00;6725.0;0.0;6725.0;2584.0
76;Occitanie;Données définitives;4526.5;43.0;2576.0;1512.0;2823.0;-17.0;109.0;-2830.5;0.0;0.0;310.0;0.0;0.95;14.29;56.925;98.325;6.84;18.695;33.46;41.665;62.305;52.815;2.41;72.185;;2024-03-14;10:00;7356.0;0.0;7356.0;2576.0
76;Occitanie;Données définitives;4409.0;44.5;2563.5;1942.5;2011.5;-106.5;112.5;-2406.0;0.0;0.0;246.5;0.0;1.01;14.785;58.155;97.845;5.59;14.864999999999998;44.105;53.53;45.63;37.63;2.55;74.505;;2024-03-14;11:00;6814.5;0.0;6814.5;2563.5
76;Occitanie;Données définitives;4384.0;47.0;2552.5;2222.5;1938.5;-410.0;110.0;-2275.5;0.0;0.0;200.0;0.0;1.0750000000000002;15.61;58.225;97.425;4.5600000000000005;12.065;50.7;61.24500000000001;44.215;36.27;2.505;72.845;;2024-03-14;12:00;6660.5;0.0;6660.5;2552.5
76;Occitanie;Données définitives;4326.5;47.0;2548.5;2303.5;1861.5;-439.5;113.5;-2263.0;0.0;0.0;155.0;0.0;1.09;15.61;58.905;97.27;3.58;9.35;53.24500000000001;63.475;43.03;34.83;2.625;75.16499999999998;;2024-03-14;13:00;6589.5;0.0;6589.5;2548.5
76;Occitanie;Données définitives;4230.5;47.0;2543.5;2218.0;1790.0;-723.0;116.0;-1889.5;0.0;0.0;128.0;0.0;1.11;15.61;60.13500000000001;97.08;3.02;7.72;52.415;61.12;42.305;33.489999999999995;2.745;76.82;;2024-03-14;14:00;6119.5;0.0;6119.5;2543.5
76;Occitanie;Données définitives;4054.0;47.0;2543.0;1868.5;1757.0;-860.0;116.0;-1545.0;0.0;0.0;127.0;0.0;1.16;15.61;62.74;97.06;3.135;7.66;46.06;51.49;43.36;32.870000000000005;2.8600000000000003;76.82;;2024-03-14;15:00;5598.5;0.0;5598.5;2543.0
76;Occitanie;Données définitives;3898.5;47.0;2538.0;1287.0;1889.0;-703.5;112.0;-1411.0;0.0;0.0;140.0;0.0;1.205;15.61;65.24000000000001;96.87;3.605;8.445;32.885;35.465;48.565;35.34;2.88;74.17;;2024-03-14;16:00;5309.5;0.0;5309.5;2538.0
76;Occitanie;Données définitives;3822.5;47.0;2461.0;686.5;2030.5;-123.0;115.5;-1523.0;0.0;0.0;129.0;0.0;1.23;15.61;64.4;93.93;3.37;7.78;17.91;18.92;53.18;37.99;3.025;76.49;;2024-03-14;17:00;5346.5;0.0;5346.5;2461.0
76;Occitanie;Données définitives;3983.0;47.0;2507.0;255.0;3128.5;-17.0;115.0;-2168.5;0.0;0.0;115.5;0.0;1.18;15.61;62.955;95.69;2.9000000000000004;6.965;6.44;7.025;78.50999999999998;58.53;2.89;76.16;;2024-03-14;18:00;6151.0;0.0;6151.0;2507.0
76;Occitanie;Données définitives;4699.0;46.5;2540.0;21.0;3727.5;-17.0;114.5;-1835.5;0.0;0.0;102.0;0.0;0.995;15.445;54.16;96.945;2.18;6.15;0.465;0.5750000000000001;79.53999999999998;69.74000000000001;2.44;75.83;;2024-03-14;19:00;6534.5;0.0;6534.5;2540.0
76;Occitanie;Données définitives;4717.0;46.5;2546.5;2.0;3270.5;-17.0;116.5;-1343.0;0.0;0.0;94.5;0.0;0.985;15.445;54.0;97.195;2.0;5.699999999999998;0.04;0.06;69.485;61.19;2.47;77.15;;2024-03-14;20:00;6059.5;0.0;6059.5;2546.5
76;Occitanie;Données définitives;4336.5;46.0;2551.0;2.0;3184.5;-17.0;116.5;-1612.0;0.0;0.0;64.5;0.0;1.06;15.28;58.83;97.365;1.485;3.89;0.05;0.06;73.435;59.58;2.6900000000000004;77.15;;2024-03-14;21:00;5947.5;0.0;5947.5;2551.0
76;Occitanie;Données définitives;4112.5;46.5;2558.0;2.0;2604.5;-17.0;117.0;-1257.5;0.0;0.0;59.5;0.0;1.13;15.445;62.2;97.635;1.45;3.59;0.05;0.06;63.31;48.73;2.845;77.48;;2024-03-14;22:00;5370.5;0.0;5370.5;2558.0
76;Occitanie;Données définitives;4329.5;46.5;2561.0;1.0;2854.0;-17.0;118.5;-1291.5;0.0;0.0;57.0;0.0;1.0750000000000002;15.445;59.15;97.75;1.315;3.44;0.02;0.03;65.905;53.395;2.74;78.48;;2024-03-14;23:00;5621.0;0.0;5621.0;2561.0
76;Occitanie;Données définitives;3863.0;1.0;2500.5;2.0;1580.0;-59.5;113.0;-1339.5;0.0;0.0;1064.5;0.0;0.03;0.33;64.735;95.44;27.555;64.205;0.05;0.06;40.9;29.56;2.925;74.83;;2024-04-17;00:00;5201.5;0.0;5201.5;2500.5
76;Occitanie;Données définitives;3421.0;1.0;2440.0;2.0;1065.5;-369.5;114.0;-857.0;0.0;0.0;1026.0;0.0;0.03;0.33;71.36;93.13;29.995;61.885;0.06;0.06;31.15;19.935;3.335;75.5;;2024-04-17;01:00;4279.0;0.0;4279.0;2440.0
76;Occitanie;Données définitives;3333.0;1.0;2437.0;1.0;1015.5;-694.5;114.0;-556.0;0.0;0.0;1016.0;0.0;0.03;0.33;73.125;93.015;30.48;61.28;0.03;0.03;30.465;18.995;3.425;75.5;;2024-04-17;02:00;3890.0;0.0;3890.0;2437.0
76;Occitanie;Données définitives;3217.5;1.0;2396.5;0.0;1002.5;-777.5;112.5;-512.5;0.0;0.0;995.0;0.0;0.03;0.33;74.505;91.47;30.925;60.01;0.0;0.0;31.16;18.76;3.495;74.505;;2024-04-17;03:00;3730.0;0.0;3730.0;2396.5
76;Occitanie;Données définitives;3129.0;1.0;2446.5;0.0;989.5;-889.5;112.0;-533.5;0.0;0.0;1004.0;0.0;0.03;0.33;78.215;93.38;32.095;60.55;0.0;0.0;31.635;18.51;3.58;74.17;;2024-04-17;04:00;3663.5;0.0;3663.5;2446.5
76;Occitanie;Données définitives;3077.5;1.0;2452.0;0.0;1002.0;-880.0;112.5;-622.5;0.0;0.0;1012.0;0.0;0.03;0.33;79.72;93.59;32.91;61.035;0.0;0.0;32.57;18.745;3.66;74.5;;2024-04-17;05:00;3699.5;0.0;3699.5;2452.0
76;Occitanie;Données définitives;3292.5;1.0;2399.0;0.0;1045.0;-486.0;111.5;-741.0;0.0;0.0;963.5;0.0;0.03;0.33;72.91999999999999;91.565;29.28;58.11;0.0;0.0;31.735;19.55;3.39;73.84;;2024-04-17;06:00;4034.0;0.0;4034.0;2399.0
76;Occitanie;Données définitives;3547.5;1.0;2455.5;8.0;1737.5;-52.5;110.5;-1692.0;0.0;0.0;979.5;0.0;0.03;0.33;69.235;93.72;27.615;59.08;0.23;0.22;49.1;32.504999999999995;3.115;73.18;;2024-04-17;07:00;5239.5;0.0;5239.5;2455.5
76;Occitanie;Données définitives;3859.0;1.0;2508.0;184.0;2658.0;-23.0;108.5;-2556.5;0.0;0.0;979.0;0.0;0.03;0.33;65.05;95.725;25.395;59.045;4.705;5.07;68.93;49.73;2.815;71.85499999999998;;2024-04-17;08:00;6415.5;0.0;6415.5;2508.0
76;Occitanie;Données définitives;4138.0;1.0;2509.5;592.5;2387.0;-18.0;107.0;-2430.0;0.0;0.0;989.0;0.0;0.02;0.33;60.65000000000001;95.78;23.91;59.65;14.355;16.325;57.67;44.66;2.59;70.86;;2024-04-17;09:00;6568.0;0.0;6568.0;2509.5
76;Occitanie;Données définitives;4199.0;1.0;2507.5;1082.0;1961.0;-22.5;105.5;-2415.0;0.0;0.0;978.5;0.0;0.02;0.33;59.725;95.71;23.3;59.015;25.81;29.815;46.675;36.69;2.515;69.86500000000001;;2024-04-17;10:00;6613.0;0.0;6613.0;2507.5
76;Occitanie;Données définitives;4388.0;1.0;2505.5;1487.0;1479.0;-61.5;104.0;-2068.0;0.0;0.0;941.0;0.0;0.02;0.33;57.1;95.63;21.445;56.755;33.88;40.975;33.725;27.67;2.37;68.87;;2024-04-17;11:00;6456.0;0.0;6456.0;2505.5
76;Occitanie;Données définitives;4382.5;1.0;2503.5;1875.5;1063.5;-70.5;106.0;-2028.5;0.0;0.0;933.0;0.0;0.02;0.33;57.13500000000001;95.55;21.295;56.27;42.78;51.68000000000001;24.265;19.9;2.415;70.195;;2024-04-17;12:00;6412.0;0.0;6412.0;2503.5
76;Occitanie;Données définitives;4454.0;1.0;2503.0;2062.0;1093.0;-373.0;106.5;-1864.5;0.0;0.0;928.0;0.0;0.02;0.33;56.225;95.535;20.85;55.975;46.325;56.82;24.54;20.45;2.39;70.53;;2024-04-17;13:00;6320.5;0.0;6320.5;2503.0
76;Occitanie;Données définitives;4358.0;1.0;2362.5;2112.0;980.5;-565.5;108.0;-1603.0;0.0;0.0;963.0;0.0;0.02;0.33;54.215;90.175;22.1;58.08;48.46;58.2;22.495;18.34;2.475;71.525;;2024-04-17;14:00;5961.5;0.0;5961.5;2362.5
76;Occitanie;Données définitives;4161.0;1.0;2104.5;1951.0;928.0;-681.0;109.0;-1274.0;0.0;0.0;1023.5;0.0;0.02;0.33;50.59;80.325;24.595;61.73;46.89;53.765;22.305;17.365000000000002;2.62;72.19;;2024-04-17;15:00;5436.0;0.0;5436.0;2104.5
76;Occitanie;Données définitives;3875.5;4.0;1564.5;1729.0;918.5;-681.5;109.5;-851.5;0.0;0.0;1083.5;0.0;0.105;1.33;40.38;59.715;27.965;65.35;44.61;47.645;23.705;17.18;2.825;72.52;;2024-04-17;16:00;4727.5;0.0;4727.5;1564.5
76;Occitanie;Données définitives;3704.5;1.0;1606.5;1469.5;906.0;-648.5;109.0;-873.0;0.0;0.0;1133.5;0.0;0.03;0.33;43.385;61.315;30.615;68.365;39.635;40.49;24.455;16.95;2.9450000000000003;72.19;;2024-04-17;17:00;4577.0;0.0;4577.0;1606.5
76;Occitanie;Données définitives;3746.5;1.0;2005.5;940.0;1020.0;-269.5;110.0;-1202.0;0.0;0.0;1142.5;0.0;0.03;0.33;53.53;76.545;30.495;68.91;25.085;25.905;27.225;19.085;2.935;72.85;;2024-04-17;18:00;4949.5;0.0;4949.5;2005.5
76;Occitanie;Données définitives;3971.5;1.0;2433.5;388.5;1502.5;-63.5;105.5;-1491.5;0.0;0.0;1096.5;0.0;0.03;0.33;61.28;92.885;27.61;66.13499999999999;9.79;10.705;37.82;28.11;2.655;69.86500000000001;;2024-04-17;19:00;5464.0;0.0;5464.0;2433.5
76;Occitanie;Données définitives;4087.0;1.0;2388.0;84.0;1895.0;-64.0;104.0;-1329.5;0.0;0.0;1008.0;0.0;0.02;0.33;58.43;91.145;24.665;60.795;2.06;2.315;46.37;35.45;2.545;68.87;;2024-04-17;20:00;5416.0;0.0;5416.0;2388.0
76;Occitanie;Données définitives;3998.0;1.0;2398.5;6.0;1893.0;-63.5;105.0;-1308.0;0.0;0.0;966.0;0.0;0.025;0.33;59.99500000000001;91.545;24.165;58.265;0.15;0.165;47.35;35.415;2.63;69.54;;2024-04-17;21:00;5306.0;0.0;5306.0;2398.5
76;Occitanie;Données définitives;3813.5;1.0;2401.0;3.5;2166.0;-33.5;107.0;-1723.5;0.0;0.0;893.0;0.0;0.03;0.33;62.975;91.64;23.44;53.86;0.095;0.095;56.69;40.525;2.81;70.86;;2024-04-17;22:00;5538.0;0.0;5538.0;2401.0
76;Occitanie;Données définitives;4069.0;1.0;2488.5;3.0;2621.5;-29.0;106.5;-1989.0;0.0;0.0;867.5;0.0;0.025;0.33;61.21;94.98;21.345;52.325;0.07500000000000001;0.08;64.445;49.05;2.62;70.53;;2024-04-17;23:00;6059.0;0.0;6059.0;2488.5
76;Occitanie;Données définitives;3486.5;1.0;1575.5;0.0;2654.5;-47.5;105.5;-819.0;0.0;0.0;17.0;0.0;0.03;0.33;45.185;60.13500000000001;0.485;1.025;0.0;0.0;76.14;49.665000000000006;3.025;69.87;;2024-05-13;00:00;4306.0;0.0;4306.0;1575.5
76;Occitanie;Données définitives;2964.5;1.0;1911.5;0.0;1774.0;-84.5;106.0;-762.5;0.0;0.0;20.0;0.0;0.03;0.33;64.46000000000001;72.955;0.675;1.21;0.0;0.0;59.845;33.19;3.575;70.2;;2024-05-13;01:00;3728.0;0.0;3728.0;1911.5
76;Occitanie;Données définitives;2935.0;1.0;2331.0;0.0;1631.0;-485.0;105.0;-661.5;0.0;0.0;14.0;0.0;0.03;0.33;79.445;88.97;0.475;0.845;0.0;0.0;55.56;30.515;3.575;69.54;;2024-05-13;02:00;3597.0;0.0;3597.0;2331.0
76;Occitanie;Données définitives;2777.5;1.0;2408.0;0.0;1487.5;-497.5;104.0;-732.5;0.0;0.0;7.5;0.0;0.04;0.33;86.69999999999997;91.91;0.27;0.45;0.0;0.0;53.565;27.83;3.745;68.87;;2024-05-13;03:00;3510.5;0.0;3510.5;2408.0
76;Occitanie;Données définitives;2684.0;1.0;2274.5;0.0;1492.5;-495.0;105.0;-699.5;0.0;0.0;6.0;0.0;0.04;0.33;84.75999999999998;86.81;0.22;0.36;0.0;0.0;55.645;27.92;3.915;69.535;;2024-05-13;04:00;3384.0;0.0;3384.0;2274.5
76;Occitanie;Données définitives;2657.5;1.0;2272.5;0.0;1549.5;-834.0;105.0;-438.5;0.0;0.0;1.5;0.0;0.04;0.33;85.525;86.735;0.055000000000000014;0.09;0.0;0.0;58.325;28.99;3.95;69.54;;2024-05-13;05:00;3095.5;0.0;3095.5;2272.5
76;Occitanie;Données définitives;2794.0;1.0;2371.5;0.0;1727.0;-557.0;106.0;-857.0;0.0;0.0;3.5;0.0;0.04;0.33;84.92;90.515;0.125;0.21;0.0;0.0;61.815;32.31;3.795;70.2;;2024-05-13;06:00;3652.0;0.0;3652.0;2371.5
76;Occitanie;Données définitives;3015.0;1.0;2497.0;67.0;2181.0;-33.0;105.5;-1848.0;0.0;0.0;45.5;0.0;0.03;0.33;82.965;95.305;1.495;2.745;2.165;1.845;72.175;40.805;3.505;69.87;;2024-05-13;07:00;4864.0;0.0;4864.0;2497.0
76;Occitanie;Données définitives;3300.0;1.0;2536.0;379.5;2628.5;-33.0;105.5;-2407.5;0.0;0.0;90.5;0.0;0.03;0.33;76.89;96.795;2.7350000000000003;5.455;11.42;10.455;79.715;49.175;3.2;69.87;;2024-05-13;08:00;5708.0;0.0;5708.0;2536.0
76;Occitanie;Données définitives;3666.0;1.0;2550.0;988.5;2328.0;-36.0;104.0;-2414.0;0.0;0.0;145.5;0.0;0.03;0.33;69.63;97.33;3.96;8.775;26.835;27.24;63.685;43.55;2.84;68.87;;2024-05-13;09:00;6081.0;0.0;6081.0;2550.0
76;Occitanie;Données définitives;3817.0;1.0;2549.5;1618.0;1670.0;-210.0;103.0;-2096.0;0.0;0.0;180.5;0.0;0.03;0.33;66.795;97.31;4.73;10.885;42.38500000000001;44.585;43.755;31.245;2.7;68.21;;2024-05-13;10:00;5912.0;0.0;5912.0;2549.5
76;Occitanie;Données définitives;3777.5;1.0;2548.0;2157.0;1434.0;-429.5;106.0;-2247.5;0.0;0.0;208.5;0.0;0.03;0.33;67.455;97.25;5.52;12.575;57.1;59.44;37.96;26.83;2.805;70.195;;2024-05-13;11:00;6025.0;0.0;6025.0;2548.0
76;Occitanie;Données définitives;4060.5;1.0;2539.5;2160.0;1578.5;-232.5;106.5;-2265.0;0.0;0.0;173.5;0.0;0.025;0.33;62.58;96.925;4.29;10.465;53.29;59.52;38.935;29.53;2.625;70.53;;2024-05-13;12:00;6326.5;0.0;6326.5;2539.5
76;Occitanie;Données définitives;3981.0;1.0;2532.0;2165.0;1355.0;-643.0;107.0;-1716.5;0.0;0.0;181.5;0.0;0.025;0.33;63.61;96.64;4.565;10.945;54.395;59.66;34.03;25.35;2.6900000000000004;70.86;;2024-05-13;13:00;5698.5;0.0;5698.5;2532.0
76;Occitanie;Données définitives;3880.0;1.0;2521.5;2209.0;1265.5;-682.0;107.0;-1783.0;0.0;0.0;242.0;0.0;0.03;0.33;64.995;96.24;6.244999999999999;14.595;56.935;60.87000000000001;32.615;23.68;2.76;70.86;;2024-05-13;14:00;5664.0;0.0;5664.0;2521.5
76;Occitanie;Données définitives;3706.0;1.0;2513.5;2303.5;1268.5;-279.0;105.0;-2596.0;0.0;0.0;390.0;0.0;0.03;0.33;67.82499999999999;95.935;10.51;23.520000000000003;62.14;63.475;34.230000000000004;23.735;2.835;69.54;;2024-05-13;15:00;6302.5;0.0;6302.5;2513.5
76;Occitanie;Données définitives;3541.5;1.0;2505.0;2323.0;1294.5;-573.5;105.5;-2718.0;0.0;0.0;604.5;0.0;0.03;0.33;70.73;95.61;17.07;36.46;65.59;64.015;36.555;24.22;2.975;69.87;;2024-05-13;16:00;6260.0;0.0;6260.0;2505.0
76;Occitanie;Données définitives;3504.0;1.0;2504.0;1693.5;1379.0;-686.0;108.5;-2165.0;0.0;0.0;671.0;0.0;0.03;0.33;71.46000000000002;95.57;19.15;40.47;48.33;46.665;39.355;25.8;3.095;71.85499999999998;;2024-05-13;17:00;5671.0;0.0;5671.0;2504.0
76;Occitanie;Données définitives;3422.0;1.0;2504.0;952.0;1567.0;-558.5;109.0;-1843.5;0.0;0.0;691.5;0.0;0.03;0.33;73.195;95.57;20.21;41.71;27.76;26.235;45.88;29.32;3.185;72.185;;2024-05-13;18:00;5266.0;0.0;5266.0;2504.0
76;Occitanie;Données définitives;3689.5;1.0;2510.0;455.0;2131.0;-54.0;107.5;-2117.5;0.0;0.0;656.5;0.0;0.03;0.33;68.03;95.805;17.795;39.595;12.335;12.54;57.755;39.87;2.915;71.195;;2024-05-13;19:00;5807.0;0.0;5807.0;2510.0
76;Occitanie;Données définitives;3697.0;1.0;2517.0;159.0;2678.5;-52.0;112.0;-2342.5;0.0;0.0;624.5;0.0;0.03;0.33;68.125;96.07;16.9;37.67;4.265;4.385;72.505;50.11;3.035;74.17;;2024-05-13;20:00;6040.0;0.0;6040.0;2517.0
76;Occitanie;Données définitives;3628.5;1.0;2522.5;11.0;2586.5;-51.0;108.5;-2173.0;0.0;0.0;623.0;0.0;0.03;0.33;69.565;96.275;17.185000000000002;37.575;0.31;0.305;71.33500000000002;48.395;2.99;71.85499999999998;;2024-05-13;21:00;5801.5;0.0;5801.5;2522.5
76;Occitanie;Données définitives;3367.0;1.0;2531.5;0.0;2077.5;-51.0;106.5;-1914.0;0.0;0.0;615.5;0.0;0.03;0.33;75.23;96.625;18.295;37.12000000000001;0.0;0.0;61.765;38.865;3.165;70.53;;2024-05-13;22:00;5281.0;0.0;5281.0;2531.5
76;Occitanie;Données définitives;3561.0;1.0;2538.5;0.0;2487.0;-51.0;107.0;-2200.5;0.0;0.0;679.0;0.0;0.03;0.33;71.31;96.89;19.085;40.955;0.0;0.0;69.86500000000001;46.53;3.01;70.86500000000002;;2024-05-13;23:00;5761.5;0.0;5761.5;2538.5
76;Occitanie;Données définitives;3430.0;1.0;2431.0;0.0;2105.0;-40.5;60.5;-1712.5;0.0;0.0;585.5;0.0;0.03;0.33;70.92500000000003;92.785;17.095;35.315;0.0;0.0;61.425;39.38;1.765;40.07;;2024-06-11;00:00;5142.5;0.0;5142.5;2431.0
76;Occitanie;Données définitives;3027.0;1.0;2378.0;0.0;1824.0;-56.0;60.0;-1801.5;0.0;0.0;622.5;0.0;0.03;0.33;78.58;90.76;20.57;37.545;0.0;0.0;60.28;34.125;1.985;39.74;;2024-06-11;01:00;4829.5;0.0;4829.5;2378.0
76;Occitanie;Données définitives;2953.5;1.0;2410.0;0.0;1791.5;-56.0;60.5;-1849.0;0.0;0.0;596.0;0.0;0.03;0.33;81.60499999999998;91.98;20.175;35.945;0.0;0.0;60.63;33.52;2.05;40.07;;2024-06-11;02:00;4803.0;0.0;4803.0;2410.0
76;Occitanie;Données définitives;2845.0;1.0;2476.0;0.0;1180.5;-56.0;61.0;-1388.0;0.0;0.0;571.0;0.0;0.035;0.33;87.08;94.505;20.07;34.44;0.0;0.0;41.49;22.090000000000003;2.145;40.4;;2024-06-11;03:00;4233.5;0.0;4233.5;2476.0
76;Occitanie;Données définitives;2730.5;1.0;2557.0;0.0;1163.0;-325.5;73.0;-1260.5;0.0;0.0;523.5;0.0;0.04;0.33;93.675;97.595;19.175;31.575;0.0;0.0;42.61;21.755;2.68;48.345;;2024-06-11;04:00;3992.0;0.0;3992.0;2557.0
76;Occitanie;Données définitives;2626.5;1.0;2558.5;0.0;1241.0;-318.0;71.5;-1478.5;0.0;0.0;551.5;0.0;0.04;0.33;97.455;97.65;21.025;33.26;0.0;0.0;47.34;23.22;2.72;47.35;;2024-06-11;05:00;4105.5;0.0;4105.5;2558.5
76;Occitanie;Données définitives;2815.0;1.0;2559.0;4.0;1498.5;-56.0;75.5;-1864.5;0.0;0.0;598.0;0.0;0.04;0.33;90.91;97.67;21.245;36.07;0.14;0.11;53.21;28.035;2.68;50.0;;2024-06-11;06:00;4680.0;0.0;4680.0;2559.0
76;Occitanie;Données définitives;3176.0;1.0;2557.5;106.5;2009.0;-49.5;76.0;-2131.0;0.0;0.0;607.0;0.0;0.03;0.33;80.625;97.615;19.14;36.61;3.305;2.935;63.24500000000001;37.59;2.395;50.33;;2024-06-11;07:00;5307.5;0.0;5307.5;2557.5
76;Occitanie;Données définitives;3516.0;1.0;2556.5;408.0;2063.0;-43.0;76.5;-2168.0;0.0;0.0;623.0;0.0;0.03;0.33;72.74000000000002;97.58;17.715;37.575;11.55;11.239999999999998;58.72;38.595;2.175;50.66;;2024-06-11;08:00;5685.0;0.0;5685.0;2556.5
76;Occitanie;Données définitives;3704.5;1.0;2556.0;831.0;1876.5;-40.0;77.5;-2263.5;0.0;0.0;668.0;0.0;0.03;0.33;69.0;97.56;18.035;40.29;22.435;22.9;50.65000000000001;35.11;2.095;51.325;;2024-06-11;09:00;5970.0;0.0;5970.0;2556.0
76;Occitanie;Données définitives;3993.5;1.0;2281.5;1285.5;1638.0;-42.0;78.5;-1908.0;0.0;0.0;660.0;0.0;0.025;0.33;57.115;87.08;16.53;39.805;32.2;35.425;41.01000000000001;30.645;1.965;51.99;;2024-06-11;10:00;5902.5;0.0;5902.5;2281.5
76;Occitanie;Données définitives;3880.5;1.0;1686.0;1670.0;1461.5;-50.0;79.5;-1616.0;0.0;0.0;648.0;0.0;0.03;0.33;43.45;64.355;16.700000000000006;39.08;43.01;46.015;37.67;27.345;2.05;52.65;;2024-06-11;11:00;5496.0;0.0;5496.0;1686.0
76;Occitanie;Données définitives;4090.5;1.0;1580.5;1954.5;1782.5;-50.0;80.0;-1886.0;0.0;0.0;628.0;0.0;0.02;0.33;38.655;60.32;15.35;37.875;47.77;53.86;43.57;33.35;1.955;52.98;;2024-06-11;12:00;5976.5;0.0;5976.5;1580.5
76;Occitanie;Données définitives;4178.0;1.0;1662.0;2091.0;1581.0;-119.5;80.0;-1739.5;0.0;0.0;622.0;0.0;0.02;0.33;39.785;63.435;14.89;37.515;50.06;57.62000000000001;37.82;29.58;1.915;52.98;;2024-06-11;13:00;5917.5;0.0;5917.5;1662.0
76;Occitanie;Données définitives;4025.0;1.0;1662.0;2110.5;1298.0;-455.5;78.0;-1274.0;0.0;0.0;605.0;0.0;0.025;0.33;41.33;63.435;15.04;36.49;52.465;58.155;32.205;24.28;1.94;51.655;;2024-06-11;14:00;5299.0;0.0;5299.0;1662.0
